"alpha","method"
0.05786323,"SpIR"
0.2713749,"SpIR"
0.2161693,"SpIR"
0.278035,"SpIR"
0.6922499,"SpIR"
0.3946639,"SpIR"
0.8501568,"SpIR"
0.09335422,"SpIR"
0.09008412,"SpIR"
0.2114147,"SpIR"
0.069885,"SpIR"
0.069885,"SpIR"
0.4154577,"SpIR"
0.5210126,"SpIR"
0.5994049,"SpIR"
0.02717929,"SpIR"
0.2813793,"SpIR"
0.5917055,"SpIR"
0.6306364,"SpIR"
0.1360268,"SpIR"
0.458271,"SpIR"
0.06384452,"SpIR"
0.5552625,"SpIR"
0.1388794,"SpIR"
0.1330299,"SpIR"
0.07898056,"SpIR"
0.02971939,"SpIR"
0.1944777,"SpIR"
0.1166745,"SpIR"
0.6745547,"SpIR"
0.1084826,"SpIR"
0.280356,"SpIR"
0.1675376,"SpIR"
0.4332139,"SpIR"
0.458271,"SpIR"
0.1388794,"SpIR"
0.5229138,"SpIR"
0.2998808,"SpIR"
0.3942789,"SpIR"
0.4684318,"SpIR"
0.2179711,"SpIR"
0.03922731,"SpIR"
0.6661953,"SpIR"
0.06384452,"SpIR"
0.1330299,"SpIR"
0.1561215,"SpIR"
0.06216959,"SpIR"
0.6561261,"SpIR"
0.420835,"SpIR"
0.6276202,"SpIR"
0.1535352,"SpIR"
0.1844655,"SpIR"
0.557227,"SpIR"
0.745968,"SpIR"
0.6741904,"SpIR"
0.1675376,"SpIR"
0.1798304,"SpIR"
0.06135662,"SpIR"
0.278035,"SpIR"
0.278035,"SpIR"
0.1800849,"SpIR"
0.7051221,"SpIR"
0.1268938,"SpIR"
0.4878287,"SpIR"
0.458271,"SpIR"
0.3290941,"SpIR"
0.02550032,"SpIR"
0.5803473,"SpIR"
0.00963664,"SpIR"
0.3197297,"SpIR"
0.2498515,"SpIR"
0.1880091,"SpIR"
0.2195503,"SpIR"
0.5685223,"SpIR"
0.3392042,"SpIR"
0.2011162,"SpIR"
0.458271,"SpIR"
0.1957963,"SpIR"
0.4486131,"SpIR"
0.294502,"SpIR"
0.3416779,"SpIR"
0.1166745,"SpIR"
0.5994049,"SpIR"
0.2011162,"SpIR"
0.203139,"SpIR"
0.8672763,"SpIR"
0.07834995,"SpIR"
0.6896366,"SpIR"
0.632276,"SpIR"
0.02971939,"SpIR"
0.7020508,"SpIR"
0.8636512,"SpIR"
0.5491986,"SpIR"
0.5774912,"SpIR"
0.03422459,"SpIR"
0.4434008,"SpIR"
0.07466877,"SpIR"
0.02730938,"SpIR"
0.7610246,"SpIR"
0.693245,"SpIR"
0.4517276,"SpIR"
0.3129214,"SpIR"
0.9577958,"SpIR"
0.2713749,"SpIR"
0.7187808,"SpIR"
0.6031899,"SpIR"
0.2554707,"SpIR"
0.1195804,"SpIR"
0.352875,"SpIR"
0.4210871,"SpIR"
0.3484473,"SpIR"
0.6131004,"SpIR"
0.7559527,"SpIR"
0.1195804,"SpIR"
0.4360987,"SpIR"
0.7411606,"SpIR"
0.3837768,"SpIR"
0.4675171,"SpIR"
0.722151,"SpIR"
0.8370791,"SpIR"
0.1698649,"SpIR"
0.2513688,"SpIR"
0.129969,"SpIR"
0.2318316,"SpIR"
0.1944777,"SpIR"
0.4785184,"SpIR"
0.5863511,"SpIR"
0.278035,"SpIR"
0.5845045,"SpIR"
0.3961581,"SpIR"
0.2618059,"SpIR"
0.8090058,"SpIR"
0.6444402,"SpIR"
0.06520563,"SpIR"
0.312053,"SpIR"
0.1576136,"SpIR"
0.2179711,"SpIR"
0.4684318,"SpIR"
0.1901926,"SpIR"
0.09008412,"SpIR"
0.2179711,"SpIR"
0.4163315,"SpIR"
0.1675376,"SpIR"
0.7262221,"SpIR"
0.9183288,"SpIR"
0.7251851,"SpIR"
0.01008571,"SpIR"
0.1673231,"SpIR"
0.04227692,"SpIR"
0.07743539,"SpIR"
0.1149068,"SpIR"
0.3231621,"SpIR"
0.9098162,"SpIR"
0.6803619,"SpIR"
0.1835964,"SpIR"
0.2801965,"SpIR"
0.02971939,"SpIR"
0.1671852,"SpIR"
0.3165886,"SpIR"
0.3212986,"SpIR"
0.4248784,"SpIR"
0.7834206,"SpIR"
0.06047755,"SpIR"
0.6335629,"SpIR"
0.4117569,"SpIR"
0.2683656,"SpIR"
0.1675376,"SpIR"
0.5385826,"SpIR"
0.6204518,"SpIR"
0.5685223,"SpIR"
0.2532726,"SpIR"
0.2502804,"SpIR"
0.3655267,"SpIR"
0.1110766,"SpIR"
0.4684318,"SpIR"
0.05786323,"SpIR"
0.8545166,"SpIR"
0.2385123,"SpIR"
0.1800849,"SpIR"
0.1259641,"SpIR"
0.3416779,"SpIR"
0.4498177,"SpIR"
0.4555503,"SpIR"
0.8659772,"SpIR"
0.632276,"SpIR"
0.1561215,"SpIR"
0.07743539,"SpIR"
0.1671852,"SpIR"
0.2813793,"SpIR"
0.7031595,"SpIR"
0.7128628,"SpIR"
0.4427062,"SpIR"
0.2498515,"SpIR"
0.2778582,"SpIR"
0.06520563,"SpIR"
0.4360987,"SpIR"
0.459618,"SpIR"
0.6896366,"SpIR"
0.0340064,"SpIR"
0.2822771,"SpIR"
0.587849,"SpIR"
0.278035,"SpIR"
0.3966415,"SpIR"
0.5629677,"SpIR"
0.1901926,"SpIR"
0.7817056,"SpIR"
0.2498515,"SpIR"
0.8989772,"SpIR"
0.1331688,"SpIR"
0.745968,"SpIR"
0.6061755,"SpIR"
0.069885,"SpIR"
0.2683656,"SpIR"
0.4972387,"SpIR"
0.2179711,"SpIR"
0.8786768,"SpIR"
0.00963664,"SpIR"
0.5229138,"SpIR"
0.5917055,"SpIR"
0.278035,"SpIR"
0.722151,"SpIR"
0.1835964,"SpIR"
0.3416779,"SpIR"
0.4117569,"SpIR"
0.459618,"SpIR"
0.3570834,"SpIR"
0.6556575,"SpIR"
0.2029486,"SpIR"
0.2683656,"SpIR"
0.2161693,"SpIR"
0.5453027,"SpIR"
0.1880091,"SpIR"
0.9128398,"SpIR"
0.4958162,"SpIR"
0.8199422,"SpIR"
0.5760895,"SpIR"
0.8370791,"SpIR"
0.8534656,"SpIR"
0.07743539,"SpIR"
0.8610637,"SpIR"
0.6131004,"SpIR"
0.6131004,"SpIR"
0.9110205,"SpIR"
0.4486131,"SpIR"
0.03985787,"SpIR"
0.2554707,"SpIR"
0.5138772,"SpIR"
0.5932032,"SpIR"
0.2879984,"SpIR"
0.001397936,"SpIR"
0.0340064,"SpIR"
0.5025329,"SpIR"
0.4486131,"SpIR"
0.260031,"SpIR"
0.1171592,"SpIR"
0.1299227,"SpIR"
0.458271,"SpIR"
0.2498515,"SpIR"
0.1535352,"SpIR"
0.2309379,"SpIR"
0.1419909,"SpIR"
0.4637351,"SpIR"
0.6444402,"SpIR"
0.1331688,"SpIR"
0.6329496,"SpIR"
0.08947776,"SpIR"
0.7265975,"SpIR"
0.2532726,"SpIR"
0.5449489,"SpIR"
0.01644162,"SpIR"
0.009940642,"SpIR"
0.3634541,"SpIR"
0.1330299,"SpIR"
0.7128628,"SpIR"
0.3200785,"SpIR"
0.6811857,"SpIR"
0.09225497,"SpIR"
0.01671885,"SpIR"
0.4645047,"SpIR"
0.6467699,"SpIR"
0.1642872,"SpIR"
0.7817056,"SpIR"
0.1798304,"SpIR"
0.6922499,"SpIR"
0.06384452,"SpIR"
0.1330299,"SpIR"
0.7187808,"SpIR"
0.2879984,"SpIR"
0.06520563,"SpIR"
0.001397936,"SpIR"
0.4958162,"SpIR"
0.02538461,"SpIR"
0.4210871,"SpIR"
0.05786323,"SpIR"
0.4814845,"SpIR"
0.7265975,"SpIR"
0.8286195,"SpIR"
0.2424236,"SpIR"
0.2851406,"SpIR"
0.1535352,"SpIR"
0.6335629,"SpIR"
0.1388794,"SpIR"
0.1957963,"SpIR"
0.5863511,"SpIR"
0.1234395,"SpIR"
0.3655267,"SpIR"
0.509867,"SpIR"
0.4999173,"SpIR"
0.5552625,"SpIR"
0.3452452,"SpIR"
0.1576136,"SpIR"
0.8329206,"SpIR"
0.2609478,"SpIR"
0.2089471,"SpIR"
0.01008571,"SpIR"
0.3231621,"SpIR"
0.1276689,"SpIR"
0.3946639,"SpIR"
0.08523656,"SpIR"
0.5385826,"SpIR"
0.2871901,"SpIR"
0.8182796,"SpIR"
0.7583295,"SpIR"
0.459618,"SpIR"
0.6963658,"SpIR"
0.1249376,"SpIR"
0.2755447,"SpIR"
0.693245,"SpIR"
0.3853064,"SpIR"
0.4154577,"SpIR"
0.278035,"SpIR"
0.6942551,"SpIR"
0.1169352,"SpIR"
0.6676478,"SpIR"
0.2513688,"SpIR"
0.06384452,"SpIR"
0.00963664,"SpIR"
0.111302,"SpIR"
0.4210871,"SpIR"
0.2029486,"SpIR"
0.1944777,"SpIR"
0.3392042,"SpIR"
0.7187808,"SpIR"
0.3570834,"SpIR"
0.7187808,"SpIR"
0.02717929,"SpIR"
0.06520563,"SpIR"
0.436496,"SpIR"
0.6131004,"SpIR"
0.1996494,"SpIR"
0.4582529,"SpIR"
0.0596445,"SpIR"
0.1330299,"SpIR"
0.4675171,"SpIR"
0.1798304,"SpIR"
0.6129309,"SpIR"
0.6710656,"SpIR"
0.4974322,"SpIR"
0.2813793,"SpIR"
0.0596445,"SpIR"
0.1835964,"SpIR"
0.8393805,"SpIR"
0.1195804,"SpIR"
0.3416779,"SpIR"
0.7397817,"SpIR"
0.312053,"SpIR"
0.9036604,"SpIR"
0.3748,"SpIR"
0.6676478,"SpIR"
0.459618,"SpIR"
0.2179711,"SpIR"
0.2851406,"SpIR"
0.1944777,"SpIR"
0.4447246,"SpIR"
0.4704639,"SpIR"
0.458271,"SpIR"
0.6389423,"SpIR"
0.5453027,"SpIR"
0.6159219,"SpIR"
0.01637426,"SpIR"
0.4486131,"SpIR"
0.203139,"SpIR"
0.08947776,"SpIR"
0.3408789,"SpIR"
0.6299749,"SpIR"
0.6054455,"SpIR"
0.7276874,"SpIR"
0.4785184,"SpIR"
0.6129309,"SpIR"
0.1675376,"SpIR"
0.1110766,"SpIR"
0.1330299,"SpIR"
0.001397936,"SpIR"
0.1576136,"SpIR"
0.2851406,"SpIR"
0.08226863,"SpIR"
0.8322687,"SpIR"
0.01008571,"SpIR"
0.1798304,"SpIR"
0.6306364,"SpIR"
0.2395434,"SpIR"
0.2179711,"SpIR"
0.2674878,"SpIR"
0.4154577,"SpIR"
0.6200751,"SpIR"
0.2391118,"SpIR"
0.069885,"SpIR"
0.1642872,"SpIR"
0.1675376,"SpIR"
0.1671852,"SpIR"
0.213916,"SpIR"
0.4999173,"SpIR"
0.286707,"SpIR"
0.2901711,"SpIR"
0.2801965,"SpIR"
0.7970443,"SpIR"
0.8737505,"SpIR"
0.1097182,"SpIR"
0.6799865,"SpIR"
0.1195804,"SpIR"
0.2141533,"SpIR"
0.02550032,"SpIR"
0.4498177,"SpIR"
0.383209,"SpIR"
0.004708977,"SpIR"
0.2879984,"SpIR"
0.8539828,"SpIR"
0.7087786,"SpIR"
0.2954231,"SpIR"
0.2379976,"SpIR"
0.4360987,"SpIR"
0.7610246,"SpIR"
0.1675376,"SpIR"
0.5790191,"SpIR"
0.3290941,"SpIR"
0.6389423,"SpIR"
0.458271,"SpIR"
0.2644428,"SpIR"
0.1675376,"SpIR"
0.2182632,"SpIR"
0.2683656,"SpIR"
0.897567,"SpIR"
0.4210871,"SpIR"
0.458271,"SpIR"
0.1535352,"SpIR"
0.7978911,"SpIR"
0.7590402,"SpIR"
0.2391118,"SpIR"
0.04156496,"SpIR"
0.3165886,"SpIR"
0.06520563,"SpIR"
0.1699612,"SpIR"
0.1576136,"SpIR"
0.1561215,"SpIR"
0.632276,"SpIR"
0.1195804,"SpIR"
0.5790191,"SpIR"
0.2755447,"SpIR"
0.3818435,"SpIR"
0.0596445,"SpIR"
0.4675171,"SpIR"
0.4360987,"SpIR"
0.8322687,"SpIR"
0.1800849,"SpIR"
0.1944777,"SpIR"
0.5160211,"SpIR"
0.129969,"SpIR"
0.0002602984,"SpIR"
0.7518639,"SpIR"
0.6031899,"SpIR"
0.4360987,"SpIR"
0.8219506,"SpIR"
0.3416779,"SpIR"
0.2359232,"SpIR"
0.1957963,"SpIR"
0.2813793,"SpIR"
0.4645047,"SpIR"
0.2901711,"SpIR"
0.1330299,"SpIR"
0.5453027,"SpIR"
0.2998808,"SpIR"
0.004444862,"SpIR"
0.7128628,"SpIR"
0.5803473,"SpIR"
0.6467699,"SpIR"
0.1800849,"SpIR"
0.6335629,"SpIR"
0.8954014,"SpIR"
0.3961581,"SpIR"
0.4242929,"SpIR"
0.6131004,"SpIR"
0.1576136,"SpIR"
0.759703,"SpIR"
0.5629677,"SpIR"
0.007263072,"SpIR"
0.3212986,"SpIR"
0.0596445,"SpIR"
0.693245,"SpIR"
0.635911,"SpIR"
0.5254134,"SpIR"
0.2813105,"SpIR"
0.5711016,"SpIR"
0.0548745,"SpIR"
0.8017376,"SpIR"
0.7983711,"SpIR"
0.213916,"SpIR"
0.6741904,"SpIR"
0.7428409,"SpIR"
0.2179711,"SpIR"
0.4675171,"SpIR"
0.0596445,"SpIR"
0.9098162,"SpIR"
0.1195804,"SpIR"
0.6741904,"SpIR"
0.5863511,"SpIR"
0.1249376,"SpIR"
0.6799865,"SpIR"
0.458271,"SpIR"
0.4379231,"SpIR"
0.8219506,"SpIR"
0.02971939,"SpIR"
0.458271,"SpIR"
0.1944777,"SpIR"
0.1448533,"SpIR"
0.6676478,"SpIR"
0.7187808,"SpIR"
0.4637351,"SpIR"
0.2050929,"SpIR"
0.3443583,"SpIR"
0.06336317,"SpIR"
0.1342771,"SpIR"
0.1372999,"SpIR"
0.4829499,"SpIR"
0.07311551,"SpIR"
0.7051221,"SpIR"
0.4931239,"SpIR"
0.2879984,"SpIR"
0.5803473,"SpIR"
0.6803619,"SpIR"
0.1928996,"SpIR"
0.5160211,"SpIR"
0.6306364,"SpIR"
0.4947212,"SpIR"
0.3655267,"SpIR"
0.8105329,"SpIR"
0.2813793,"SpIR"
0.05538128,"SpIR"
0.1330299,"SpIR"
0.7168588,"SpIR"
0.278035,"SpIR"
0.3161294,"SpIR"
0.668692,"SpIR"
0.7071936,"SpIR"
0.1234395,"SpIR"
0.2954231,"SpIR"
0.08036598,"SpIR"
0.5629677,"SpIR"
0.3766573,"SpIR"
0.3489503,"SpIR"
0.1124995,"SpIR"
0.6741904,"SpIR"
0.05883647,"SpIR"
0.9571674,"SpIR"
0.6031899,"SpIR"
0.07338294,"SpIR"
0.4210871,"SpIR"
0.1195804,"SpIR"
0.02730938,"SpIR"
0.1944777,"SpIR"
0.2349665,"SpIR"
0.2379976,"SpIR"
0.1699612,"SpIR"
0.4210871,"SpIR"
0.2011162,"SpIR"
0.4034494,"SpIR"
0.2946391,"SpIR"
0.7430257,"SpIR"
0.745968,"SpIR"
0.6131004,"SpIR"
0.02538461,"SpIR"
0.2379976,"SpIR"
0.7087786,"SpIR"
0.1388794,"SpIR"
0.2683656,"SpIR"
0.2755447,"SpIR"
0.04738106,"SpIR"
0.2498515,"SpIR"
0.1798304,"SpIR"
0.08947776,"SpIR"
0.6031899,"SpIR"
0.4931239,"SpIR"
0.1857611,"SpIR"
0.8329206,"SpIR"
0.6204518,"SpIR"
0.481425,"SpIR"
0.1259641,"SpIR"
0.6661953,"SpIR"
0.02550032,"SpIR"
0.278035,"SpIR"
0.1962537,"SpIR"
0.3718361,"SpIR"
0.4117569,"SpIR"
0.2395434,"SpIR"
0.001397936,"SpIR"
0.07311551,"SpIR"
0.242042,"SpIR"
0.4684318,"SpIR"
0.3212366,"SpIR"
0.2683656,"SpIR"
0.6803619,"SpIR"
0.6741904,"SpIR"
0.6444402,"SpIR"
0.7251851,"SpIR"
0.2498515,"SpIR"
0.4427062,"SpIR"
0.08523656,"SpIR"
0.0002602984,"SpIR"
0.3129214,"SpIR"
0.7265975,"SpIR"
0.6657662,"SpIR"
0.2532726,"SpIR"
0.6988587,"SpIR"
0.02030867,"SpIR"
0.2385123,"SpIR"
0.7251851,"SpIR"
0.4248446,"SpIR"
0.7265975,"SpIR"
0.4925394,"SpIR"
0.4117569,"SpIR"
0.05786323,"SpIR"
0.1798304,"SpIR"
0.3210922,"SpIR"
0.7972243,"SpIR"
0.3098994,"SpIR"
0.1835964,"SpIR"
0.02717929,"SpIR"
0.4814845,"SpIR"
0.9152382,"SpIR"
0.722151,"SpIR"
0.7265975,"SpIR"
0.1798304,"SpIR"
0.02763124,"SpIR"
0.2089471,"SpIR"
0.4785184,"SpIR"
0.2050929,"SpIR"
0.5803473,"SpIR"
0.111302,"SpIR"
0.355292,"SpIR"
0.01411312,"SpIR"
0.2161693,"SpIR"
0.2513688,"SpIR"
0.9404111,"SpIR"
0.6494244,"SpIR"
0.459618,"SpIR"
0.6131004,"SpIR"
0.5216174,"SpIR"
0.8880229,"SpIR"
0.2672681,"SpIR"
0.069885,"SpIR"
0.004444862,"SpIR"
0.1259641,"SpIR"
0.2089471,"SpIR"
0.1884101,"SpIR"
0.1800849,"SpIR"
0.1631151,"SpIR"
0.02717929,"SpIR"
0.6176494,"SpIR"
0.745968,"SpIR"
0.2391118,"SpIR"
0.1884101,"SpIR"
0.1195804,"SpIR"
0.5845045,"SpIR"
0.4925394,"SpIR"
0.2609478,"SpIR"
0.06457542,"SpIR"
0.352875,"SpIR"
0.2216738,"SpIR"
0.2755447,"SpIR"
0.5493013,"SpIR"
0.1957963,"SpIR"
0.5865673,"SpIR"
0.1798304,"SpIR"
0.09008412,"SpIR"
0.1494054,"SpIR"
0.001397936,"SpIR"
0.02541874,"SpIR"
0.4503108,"SpIR"
0.1835964,"SpIR"
0.2011162,"SpIR"
0.5229138,"SpIR"
0.3570834,"SpIR"
0.745968,"SpIR"
0.9734219,"SpIR"
0.3231621,"SpIR"
0.06520563,"SpIR"
0.4427062,"SpIR"
0.05346569,"SpIR"
0.2216554,"SpIR"
0.2385123,"SpIR"
0.1930691,"SpIR"
0.7284547,"SpIR"
0.07743539,"SpIR"
0.02763124,"SpIR"
0.7108996,"SpIR"
0.2618059,"SpIR"
0.6513564,"SpIR"
0.459618,"SpIR"
0.3411011,"SpIR"
0.1504328,"SpIR"
0.3231621,"SpIR"
0.8540183,"SpIR"
0.4675171,"SpIR"
0.1504328,"SpIR"
0.512448,"SpIR"
0.069885,"SpIR"
0.6803619,"SpIR"
0.2856071,"SpIR"
0.74994,"SpIR"
0.2998808,"SpIR"
0.5596426,"SpIR"
0.1448533,"SpIR"
0.2395434,"SpIR"
0.069885,"SpIR"
0.1957963,"SpIR"
0.0596445,"SpIR"
0.2813793,"SpIR"
0.1800849,"SpIR"
0.7428409,"SpIR"
0.2282273,"SpIR"
0.6204518,"SpIR"
0.278035,"SpIR"
0.4684318,"SpIR"
0.069885,"SpIR"
0.5685223,"SpIR"
0.069885,"SpIR"
0.4974322,"SpIR"
0.4379231,"SpIR"
0.1342771,"SpIR"
0.9477287,"SpIR"
0.3724617,"SpIR"
0.05786323,"SpIR"
0.459618,"SpIR"
0.3231621,"SpIR"
0.4675171,"SpIR"
0.1330299,"SpIR"
0.1330299,"SpIR"
0.3392042,"SpIR"
0.4929783,"SpIR"
0.1798304,"SpIR"
0.3467448,"SpIR"
0.09008412,"SpIR"
0.6329496,"SpIR"
0.8182796,"SpIR"
0.4675171,"SpIR"
0.5385826,"SpIR"
0.2683656,"SpIR"
0.6922499,"SpIR"
0.2901711,"SpIR"
0.5160211,"SpIR"
0.2432374,"SpIR"
0.6799865,"SpIR"
0.4785184,"SpIR"
0.04520392,"SpIR"
0.3098994,"SpIR"
0.74994,"SpIR"
0.272639,"SpIR"
0.06520563,"SpIR"
0.3416779,"SpIR"
0.213916,"SpIR"
0.3443583,"SpIR"
0.6745547,"SpIR"
0.07834995,"SpIR"
0.7265975,"SpIR"
0.0596445,"SpIR"
0.2851406,"SpIR"
0.1675376,"SpIR"
0.2713749,"SpIR"
0.1671852,"SpIR"
0.6663114,"SpIR"
0.7896846,"SpIR"
0.069885,"SpIR"
0.3387332,"SpIR"
0.4198459,"SpIR"
0.7445652,"SpIR"
0.09225497,"SpIR"
0.1535352,"SpIR"
0.24891,"SpIR"
0.1388794,"SpIR"
0.4957722,"SpIR"
0.7456998,"SpIR"
0.1388794,"SpIR"
0.4384681,"SpIR"
0.5966396,"SpIR"
0.312053,"SpIR"
0.459618,"SpIR"
0.09225497,"SpIR"
0.2179711,"SpIR"
0.7664919,"SpIR"
0.7284162,"SpIR"
0.1675376,"SpIR"
0.4958162,"SpIR"
0.06520563,"SpIR"
0.2532726,"SpIR"
0.4117569,"SpIR"
0.7435171,"SpIR"
0.1798304,"SpIR"
0.2179711,"SpIR"
0.2043347,"SpIR"
0.7031595,"SpIR"
0.4928271,"SpIR"
0.278035,"SpIR"
0.8698472,"SpIR"
0.7835692,"SpIR"
0.9717049,"SpIR"
0.6840687,"SpIR"
0.3744847,"SpIR"
0.7428409,"SpIR"
0.2318316,"SpIR"
0.3553433,"SpIR"
0.6745891,"SpIR"
0.09947341,"SpIR"
0.459618,"SpIR"
0.01671885,"SpIR"
0.3655267,"SpIR"
0.2179711,"SpIR"
0.04156496,"SpIR"
0.009940642,"SpIR"
0.4684318,"SpIR"
0.2513688,"SpIR"
0.9175008,"SpIR"
0.2050929,"SpIR"
0.0596445,"SpIR"
0.2385123,"SpIR"
0.1675376,"SpIR"
0.2713749,"SpIR"
0.07834995,"SpIR"
0.2424236,"SpIR"
0.1535352,"SpIR"
0.6467699,"SpIR"
0.3570834,"SpIR"
0.3079655,"SpIR"
0.1675376,"SpIR"
0.7664919,"SpIR"
0.6321487,"SpIR"
0.05786323,"SpIR"
0.1944777,"SpIR"
0.4486131,"SpIR"
0.5859983,"SpIR"
0.01411312,"SpIR"
0.6777322,"SpIR"
0.2476151,"SpIR"
0.5229138,"SpIR"
0.009940642,"SpIR"
0.1798304,"SpIR"
0.6922499,"SpIR"
0.1673231,"SpIR"
0.2498515,"SpIR"
0.458271,"SpIR"
0.2801965,"SpIR"
0.4684318,"SpIR"
0.004444862,"SpIR"
0.4383463,"SpIR"
0.278035,"SpIR"
0.7180938,"SpIR"
0.04227692,"SpIR"
0.2683656,"SpIR"
0.297048,"SpIR"
0.7187808,"SpIR"
0.278035,"SpIR"
0.1037572,"SpIR"
0.5216174,"SpIR"
0.2432374,"SpIR"
0.8393805,"SpIR"
0.0500479,"SpIR"
0.278035,"SpIR"
0.009940642,"SpIR"
0.4163315,"SpIR"
0.4117569,"SpIR"
0.3634541,"SpIR"
0.1139785,"SpIR"
0.1219785,"SpIR"
0.5845045,"SpIR"
0.509867,"SpIR"
0.2487079,"SpIR"
0.2089471,"SpIR"
0.4675171,"SpIR"
0.6714461,"SpIR"
0.7265975,"SpIR"
0.4498177,"SpIR"
0.2683656,"SpIR"
0.9311686,"SpIR"
0.1110766,"SpIR"
0.1671852,"SpIR"
0.5138772,"SpIR"
0.6676478,"SpIR"
0.6741904,"SpIR"
0.1419909,"SpIR"
0.01008571,"SpIR"
0.1944777,"SpIR"
0.4814845,"SpIR"
0.5760895,"SpIR"
0.1110766,"SpIR"
0.2130118,"SpIR"
0.1259641,"SpIR"
0.2179711,"SpIR"
0.632276,"SpIR"
0.02541874,"SpIR"
0.1342771,"SpIR"
0.2179711,"SpIR"
0.004444862,"SpIR"
0.2813793,"SpIR"
0.1880091,"SpIR"
0.6922499,"SpIR"
0.2011162,"SpIR"
0.6657662,"SpIR"
0.1195804,"SpIR"
0.5629677,"SpIR"
0.7265975,"SpIR"
0.7284547,"SpIR"
0.2395434,"SpIR"
0.07898056,"SpIR"
0.1576503,"SpIR"
0.7071936,"SpIR"
0.1798304,"SpIR"
0.4210871,"SpIR"
0.2141533,"SpIR"
0.1844655,"SpIR"
0.1481258,"SpIR"
0.4684318,"SpIR"
0.4785184,"SpIR"
0.06520563,"SpIR"
0.4116048,"SpIR"
0.5946159,"SpIR"
0.2179711,"SpIR"
0.9375527,"SpIR"
0.7020508,"SpIR"
0.3410861,"SpIR"
0.5390443,"SpIR"
0.1675376,"SpIR"
0.6922499,"SpIR"
0.8505182,"SpIR"
0.74994,"SpIR"
0.07700416,"SpIR"
0.3961581,"SpIR"
0.8557759,"SpIR"
0.3190151,"SpIR"
0.2813105,"SpIR"
0.8322687,"SpIR"
0.3231621,"SpIR"
0.1195804,"SpIR"
0.1561215,"SpIR"
0.02538461,"SpIR"
0.05786323,"SpIR"
0.4242929,"SpIR"
0.6444402,"SpIR"
0.3570834,"SpIR"
0.2400223,"SpIR"
0.3655267,"SpIR"
0.1259641,"SpIR"
0.1330299,"SpIR"
0.297048,"SpIR"
0.2432374,"SpIR"
0.5911201,"SpIR"
0.6054455,"SpIR"
0.2179711,"SpIR"
0.05786323,"SpIR"
0.6745547,"SpIR"
0.6031899,"SpIR"
0.7817056,"SpIR"
0.2683656,"SpIR"
0.4903065,"SpIR"
0.2513688,"SpIR"
0.7128628,"SpIR"
0.312053,"SpIR"
0.8354417,"SpIR"
0.2813793,"SpIR"
0.2199736,"SpIR"
0.2195503,"SpIR"
0.02538461,"SpIR"
0.5629677,"SpIR"
0.0500479,"SpIR"
0.3744847,"SpIR"
0.6467679,"SpIR"
0.297048,"SpIR"
0.4814845,"SpIR"
0.297048,"SpIR"
0.8329206,"SpIR"
0.4360987,"SpIR"
0.1880091,"SpIR"
0.4434008,"SpIR"
0.04990261,"SpIR"
0.8199422,"SpIR"
0.3655267,"SpIR"
0.6176494,"SpIR"
0.2618059,"SpIR"
0.1798304,"SpIR"
0.8557759,"SpIR"
0.9110205,"SpIR"
0.4925394,"SpIR"
0.6131004,"SpIR"
0.2050929,"SpIR"
0.04156496,"SpIR"
0.3720975,"SpIR"
0.3570834,"SpIR"
0.7807774,"SpIR"
0.2179711,"SpIR"
0.7265975,"SpIR"
0.069885,"SpIR"
0.2157457,"SpIR"
0.3634541,"SpIR"
0.07834995,"SpIR"
0.1330299,"SpIR"
0.6777322,"SpIR"
0.2043347,"SpIR"
0.7428409,"SpIR"
0.01411312,"SpIR"
0.1039539,"SpIR"
0.6444402,"SpIR"
0.6411065,"SpIR"
0.1835964,"SpIR"
0.3902719,"SpIR"
0.6444402,"SpIR"
0.1481258,"SpIR"
0.4930817,"SpIR"
0.2755447,"SpIR"
0.07466877,"SpIR"
0.1388794,"SpIR"
0.1944777,"SpIR"
0.6467699,"SpIR"
0.02030867,"SpIR"
0.6188751,"SpIR"
0.5994049,"SpIR"
0.2182632,"SpIR"
0.6803619,"SpIR"
0.267046,"SpIR"
0.5760895,"SpIR"
0.2378816,"SpIR"
0.1330299,"SpIR"
0.3416779,"SpIR"
0.1195804,"SpIR"
0.2161693,"SpIR"
0.6116751,"SpIR"
0.4878287,"SpIR"
0.4947212,"SpIR"
0.278035,"SpIR"
0.2385123,"SpIR"
0.4248784,"SpIR"
0.4503108,"SpIR"
0.4903065,"SpIR"
0.4684318,"SpIR"
0.2477623,"SpIR"
0.2755447,"SpIR"
0.1110766,"SpIR"
0.5210126,"SpIR"
0.3056228,"SpIR"
0.3079655,"SpIR"
0.4903065,"SpIR"
0.4242929,"SpIR"
0.8211701,"SpIR"
0.6856504,"SpIR"
0.6710656,"SpIR"
0.1944777,"SpIR"
0.04738106,"SpIR"
0.4684318,"SpIR"
0.01008571,"SpIR"
0.4379231,"SpIR"
0.7882354,"SpIR"
0.7445652,"SpIR"
0.6444402,"SpIR"
0.1356845,"SpIR"
0.4852155,"SpIR"
0.5803473,"SpIR"
0.4999173,"SpIR"
0.1844655,"SpIR"
0.3570834,"SpIR"
0.1234395,"SpIR"
0.1259641,"SpIR"
0.1580698,"SpIR"
0.264919,"SpIR"
0.6467699,"SpIR"
0.1800849,"SpIR"
0.2871901,"SpIR"
0.04990261,"SpIR"
0.4210871,"SpIR"
