"phi","dens","study","distribution"
0.219219219219219,6.38424822491235,"study_3","Beta"
0.22022022022022,7.38874382719287,"study_3","Beta"
0.221221221221221,8.48940710314096,"study_3","Beta"
0.222222222222222,9.68391918738497,"study_3","Beta"
0.223223223223223,10.9676308558693,"study_3","Beta"
0.224224224224224,12.3334018897959,"study_3","Beta"
0.225225225225225,13.7715095912874,"study_3","Beta"
0.226226226226226,15.2696379606946,"study_3","Beta"
0.227227227227227,16.8129562937775,"study_3","Beta"
0.228228228228228,18.3842924557804,"study_3","Beta"
0.229229229229229,19.9644019890634,"study_3","Beta"
0.23023023023023,21.5323297150701,"study_3","Beta"
0.231231231231231,23.0658558455681,"study_3","Beta"
0.232232232232232,24.5420140944999,"study_3","Beta"
0.233233233233233,25.9376651607077,"study_3","Beta"
0.234234234234234,27.230105501585,"study_3","Beta"
0.235235235235235,28.397688774632,"study_3","Beta"
0.236236236236236,29.4204358737958,"study_3","Beta"
0.237237237237237,30.2806092508038,"study_3","Beta"
0.238238238238238,30.9632282331574,"study_3","Beta"
0.239239239239239,31.456504294386,"study_3","Beta"
0.24024024024024,31.7521785840209,"study_3","Beta"
0.241241241241241,31.8457482986239,"study_3","Beta"
0.242242242242242,31.7365734267597,"study_3","Beta"
0.243243243243243,31.4278607445858,"study_3","Beta"
0.244244244244244,30.9265273683222,"study_3","Beta"
0.245245245245245,30.2429513792558,"study_3","Beta"
0.246246246246246,29.3906217413538,"study_3","Beta"
0.247247247247247,28.385703686075,"study_3","Beta"
0.248248248248248,27.2465387535369,"study_3","Beta"
0.249249249249249,25.9931006290357,"study_3","Beta"
0.25025025025025,24.6464287446864,"study_3","Beta"
0.251251251251251,23.2280613435373,"study_3","Beta"
0.252252252252252,21.7594884088415,"study_3","Beta"
0.253253253253253,20.2616426806352,"study_3","Beta"
0.254254254254254,18.7544440945351,"study_3","Beta"
0.255255255255255,17.2564095907217,"study_3","Beta"
0.256256256256256,15.7843365737703,"study_3","Beta"
0.257257257257257,14.3530645728521,"study_3","Beta"
0.258258258258258,12.9753160570888,"study_3","Beta"
0.259259259259259,11.6616140753581,"study_3","Beta"
0.26026026026026,10.4202715509918,"study_3","Beta"
0.261261261261261,9.25744476674193,"study_3","Beta"
0.262262262262262,8.17724187948069,"study_3","Beta"
0.263263263263263,7.18187622247368,"study_3","Beta"
0.264264264264264,6.27185366454577,"study_3","Beta"
0.265265265265265,5.44618334853871,"study_3","Beta"
0.266266266266266,4.70260165143025,"study_3","Beta"
0.267267267267267,4.03780010515794,"study_3","Beta"
0.268268268268268,3.44764919254063,"study_3","Beta"
0.269269269269269,2.92741128787431,"study_3","Beta"
0.27027027027027,2.47193745318305,"study_3","Beta"
0.271271271271271,2.07584424507974,"study_3","Beta"
0.272272272272272,1.73366806339814,"study_3","Beta"
0.273273273273273,1.43999582612766,"study_3","Beta"
0.274274274274274,1.18957184652705,"study_3","Beta"
0.275275275275275,0.977381693854241,"study_3","Beta"
0.276276276276276,0.79871452919899,"study_3","Beta"
0.277277277277277,0.649205924762578,"study_3","Beta"
0.278278278278278,0.524863510564555,"study_3","Beta"
0.279279279279279,0.422077966066394,"study_3","Beta"
0.28028028028028,0.337621909327907,"study_3","Beta"
0.281281281281281,0.268639159167106,"study_3","Beta"
0.282282282282282,0.212626682914024,"study_3","Beta"
0.283283283283283,0.167411319109407,"study_3","Beta"
0.284284284284284,0.13112310395082,"study_3","Beta"
0.285285285285285,0.102166752376893,"study_3","Beta"
0.286286286286286,0.0791925658247938,"study_3","Beta"
0.287287287287287,0.0610677716791051,"study_3","Beta"
0.288288288288288,0.0468490535239007,"study_3","Beta"
0.289289289289289,0.0357568125849648,"study_3","Beta"
0.29029029029029,0.0271515125006656,"study_3","Beta"
0.291291291291291,0.0205123027931868,"study_3","Beta"
0.292292292292292,0.0154179903463363,"study_3","Beta"
0.293293293293293,0.0115303307484539,"study_3","Beta"
0.294294294294294,0.00857953958094059,"study_3","Beta"
0.295295295295295,0.00635187418847749,"study_3","Beta"
0.296296296296296,0.00467910553956606,"study_3","Beta"
0.297297297297297,0.00342968391656154,"study_3","Beta"
0.298298298298298,0.00250139803243358,"study_3","Beta"
0.299299299299299,0.00181533176764375,"study_3","Beta"
0.3003003003003,0.00131093346876485,"study_3","Beta"
0.301301301301301,0.000942027490530023,"study_3","Beta"
0.302302302302302,0.000673614652741358,"study_3","Beta"
0.303303303303303,0.000479326169788014,"study_3","Beta"
0.304304304304304,0.00033941338706769,"study_3","Beta"
0.305305305305305,0.000239172616409536,"study_3","Beta"
0.306306306306306,0.000167720038763948,"study_3","Beta"
0.307307307307307,0.00011704577047671,"study_3","Beta"
0.308308308308308,8.12886537973928e-05,"study_3","Beta"
0.309309309309309,5.61841281589706e-05,"study_3","Beta"
0.31031031031031,3.86467386042457e-05,"study_3","Beta"
0.311311311311311,2.64565635371421e-05,"study_3","Beta"
0.312312312312312,1.80252458046785e-05,"study_3","Beta"
0.313313313313313,1.22225508081462e-05,"study_3","Beta"
0.314314314314314,8.24861481434789e-06,"study_3","Beta"
0.315315315315315,5.54043994061497e-06,"study_3","Beta"
0.316316316316316,3.7038806688537e-06,"study_3","Beta"
0.317317317317317,2.46447601290436e-06,"study_3","Beta"
0.318318318318318,1.63212103652735e-06,"study_3","Beta"
0.319319319319319,1.07583454990522e-06,"study_3","Beta"
0.32032032032032,7.05844585813458e-07,"study_3","Beta"
0.321321321321321,4.60944036043378e-07,"study_3","Beta"
0.322322322322322,2.9961791682573e-07,"study_3","Beta"
0.323323323323323,1.93853079010697e-07,"study_3","Beta"
0.324324324324324,1.24844026338761e-07,"study_3","Beta"
0.325325325325325,8.00308976752069e-08,"study_3","Beta"
0.326326326326326,5.10677953168194e-08,"study_3","Beta"
0.327327327327327,3.24369934463481e-08,"study_3","Beta"
0.328328328328328,2.05089123167007e-08,"study_3","Beta"
0.329329329329329,1.29079604905364e-08,"study_3","Beta"
0.33033033033033,8.08704627849346e-09,"study_3","Beta"
0.331331331331331,5.0436366895334e-09,"study_3","Beta"
0.332332332332332,3.13129092259822e-09,"study_3","Beta"
0.333333333333333,1.93523147010916e-09,"study_3","Beta"
0.334334334334334,1.19062867523783e-09,"study_3","Beta"
0.335335335335335,7.29218460736016e-10,"study_3","Beta"
0.336336336336336,4.44611582571811e-10,"study_3","Beta"
0.337337337337337,2.69866841097789e-10,"study_3","Beta"
0.338338338338338,1.63067599960273e-10,"study_3","Beta"
0.339339339339339,9.80932062538425e-11,"study_3","Beta"
0.34034034034034,5.87444586415569e-11,"study_3","Beta"
0.341341341341341,3.50231470486566e-11,"study_3","Beta"
0.342342342342342,2.07877367577749e-11,"study_3","Beta"
0.343343343343343,1.2283622352917e-11,"study_3","Beta"
0.344344344344344,7.22630472437789e-12,"study_3","Beta"
0.345345345345345,4.23233416478611e-12,"study_3","Beta"
0.346346346346346,2.46786116518007e-12,"study_3","Beta"
0.347347347347347,1.43265545977977e-12,"study_3","Beta"
0.348348348348348,8.28030166655999e-13,"study_3","Beta"
0.349349349349349,4.76471538621535e-13,"study_3","Beta"
0.35035035035035,2.72971401734424e-13,"study_3","Beta"
0.351351351351351,1.55700365639715e-13,"study_3","Beta"
0.352352352352352,8.842137506033e-14,"study_3","Beta"
0.353353353353353,4.99945700212095e-14,"study_3","Beta"
0.354354354354354,2.81442113041674e-14,"study_3","Beta"
0.355355355355355,1.57746114395862e-14,"study_3","Beta"
0.356356356356356,8.8030711362376e-15,"study_3","Beta"
0.357357357357357,4.89123192852905e-15,"study_3","Beta"
0.358358358358358,2.70590968767211e-15,"study_3","Beta"
0.359359359359359,1.49046495225134e-15,"study_3","Beta"
0.36036036036036,8.17421475803641e-16,"study_3","Beta"
0.361361361361361,4.46363260170399e-16,"study_3","Beta"
0.362362362362362,2.42689630369445e-16,"study_3","Beta"
0.363363363363363,1.31382216463324e-16,"study_3","Beta"
0.364364364364364,7.08184927710057e-17,"study_3","Beta"
0.365365365365365,3.80087507476571e-17,"study_3","Beta"
0.366366366366366,2.03118446888254e-17,"study_3","Beta"
0.367367367367367,1.08080158376106e-17,"study_3","Beta"
0.368368368368368,5.72631632492558e-18,"study_3","Beta"
0.369369369369369,3.02092068980831e-18,"study_3","Beta"
0.37037037037037,1.58686416315205e-18,"study_3","Beta"
0.371371371371371,8.30000552472319e-19,"study_3","Beta"
0.372372372372372,4.3227181254903e-19,"study_3","Beta"
0.373373373373373,2.24169752439388e-19,"study_3","Beta"
0.374374374374374,1.15755135170382e-19,"study_3","Beta"
0.375375375375375,5.95179859711654e-20,"study_3","Beta"
0.376376376376376,3.04721001718494e-20,"study_3","Beta"
0.377377377377377,1.55347472060258e-20,"study_3","Beta"
0.378378378378378,7.8859682879872e-21,"study_3","Beta"
0.379379379379379,3.9861738285121e-21,"study_3","Beta"
0.38038038038038,2.0063611003149e-21,"study_3","Beta"
0.381381381381381,1.0055759068674e-21,"study_3","Beta"
0.382382382382382,5.01850890973008e-22,"study_3","Beta"
0.383383383383383,2.49396155521635e-22,"study_3","Beta"
0.384384384384384,1.23413056591689e-22,"study_3","Beta"
0.385385385385385,6.08120713840741e-23,"study_3","Beta"
0.386386386386386,2.98384873507967e-23,"study_3","Beta"
0.387387387387387,1.45788431303254e-23,"study_3","Beta"
0.388388388388388,7.09299187451218e-24,"study_3","Beta"
0.389389389389389,3.43634562204674e-24,"study_3","Beta"
0.39039039039039,1.65777649580542e-24,"study_3","Beta"
0.391391391391391,7.96375005853201e-25,"study_3","Beta"
0.392392392392392,3.80953930892634e-25,"study_3","Beta"
0.393393393393393,1.8146427354256e-25,"study_3","Beta"
0.394394394394394,8.60744471046684e-26,"study_3","Beta"
0.395395395395395,4.06557828496068e-26,"study_3","Beta"
0.396396396396396,1.91221135560453e-26,"study_3","Beta"
0.397397397397397,8.95602687850793e-27,"study_3","Beta"
0.398398398398398,4.1769686824021e-27,"study_3","Beta"
0.399399399399399,1.93987498627052e-27,"study_3","Beta"
0.4004004004004,8.97125644529954e-28,"study_3","Beta"
0.401401401401401,4.13142685304455e-28,"study_3","Beta"
0.402402402402402,1.8945861189741e-28,"study_3","Beta"
0.403403403403403,8.65159721111707e-29,"study_3","Beta"
0.404404404404404,3.93410562636072e-29,"study_3","Beta"
0.405405405405405,1.78140883807292e-29,"study_3","Beta"
0.406406406406406,8.03246949951029e-30,"study_3","Beta"
0.407407407407407,3.60663714574893e-30,"study_3","Beta"
0.408408408408408,1.61258881517526e-30,"study_3","Beta"
0.409409409409409,7.17980348711478e-31,"study_3","Beta"
0.41041041041041,3.18323752662428e-31,"study_3","Beta"
0.411411411411411,1.40537723528378e-31,"study_3","Beta"
0.412412412412412,6.17851242169716e-32,"study_3","Beta"
0.413413413413413,2.70484131476984e-32,"study_3","Beta"
0.414414414414414,1.17914221377534e-32,"study_3","Beta"
0.415415415415415,5.11866537819457e-33,"study_3","Beta"
0.416416416416416,2.2126515639225e-33,"study_3","Beta"
0.417417417417417,9.5243335000812e-34,"study_3","Beta"
0.418418418418418,4.08245050182099e-34,"study_3","Beta"
0.419419419419419,1.74249475334856e-34,"study_3","Beta"
0.42042042042042,7.40603316968997e-35,"study_3","Beta"
0.421421421421421,3.13446055933075e-35,"study_3","Beta"
0.422422422422422,1.32099832166841e-35,"study_3","Beta"
0.423423423423423,5.54374562515006e-36,"study_3","Beta"
0.424424424424424,2.31667506432705e-36,"study_3","Beta"
0.425425425425425,9.64021988495824e-37,"study_3","Beta"
0.426426426426426,3.99455019652222e-37,"study_3","Beta"
0.427427427427427,1.64818915057014e-37,"study_3","Beta"
0.428428428428428,6.77179025320301e-38,"study_3","Beta"
0.429429429429429,2.77048775072574e-38,"study_3","Beta"
0.43043043043043,1.12866284116271e-38,"study_3","Beta"
0.431431431431431,4.57853353681571e-39,"study_3","Beta"
0.432432432432432,1.8494459017566e-39,"study_3","Beta"
0.433433433433433,7.43890070365346e-40,"study_3","Beta"
0.434434434434434,2.97938468721573e-40,"study_3","Beta"
0.435435435435435,1.1882117465967e-40,"study_3","Beta"
0.436436436436436,4.71855747078025e-41,"study_3","Beta"
0.437437437437437,1.86582740518866e-41,"study_3","Beta"
0.438438438438438,7.3464769116668e-42,"study_3","Beta"
0.439439439439439,2.88025392726138e-42,"study_3","Beta"
0.44044044044044,1.12441072697719e-42,"study_3","Beta"
0.441441441441441,4.37079278224081e-43,"study_3","Beta"
0.442442442442442,1.69174513645219e-43,"study_3","Beta"
0.443443443443443,6.51999921085411e-44,"study_3","Beta"
0.444444444444444,2.50205238733586e-44,"study_3","Beta"
0.445445445445445,9.56048273433918e-45,"study_3","Beta"
0.446446446446446,3.63744208631159e-45,"study_3","Beta"
0.447447447447447,1.3779816320346e-45,"study_3","Beta"
0.448448448448448,5.19780562058723e-46,"study_3","Beta"
0.449449449449449,1.95219884185625e-46,"study_3","Beta"
0.45045045045045,7.30051639650498e-47,"study_3","Beta"
0.451451451451451,2.71835820234077e-47,"study_3","Beta"
0.452452452452452,1.00781629657202e-47,"study_3","Beta"
0.453453453453453,3.72028004330764e-48,"study_3","Beta"
0.454454454454454,1.36737420029219e-48,"study_3","Beta"
0.455455455455455,5.00396783910355e-49,"study_3","Beta"
0.456456456456456,1.82328626833164e-49,"study_3","Beta"
0.457457457457457,6.61464034575773e-50,"study_3","Beta"
0.458458458458458,2.38927637718278e-50,"study_3","Beta"
0.459459459459459,8.59276699452295e-51,"study_3","Beta"
0.46046046046046,3.07683242388249e-51,"study_3","Beta"
0.461461461461461,1.09692374957332e-51,"study_3","Beta"
0.462462462462462,3.89357375304281e-52,"study_3","Beta"
0.463463463463463,1.37599634530446e-52,"study_3","Beta"
0.464464464464464,4.84150693898983e-53,"study_3","Beta"
0.465465465465465,1.69603844051612e-53,"study_3","Beta"
0.466466466466466,5.91534508601453e-54,"study_3","Beta"
0.467467467467467,2.05405043887688e-54,"study_3","Beta"
0.468468468468468,7.10110714902544e-55,"study_3","Beta"
0.469469469469469,2.44411843067159e-55,"study_3","Beta"
0.47047047047047,8.37523255615055e-56,"study_3","Beta"
0.471471471471471,2.85724274770148e-56,"study_3","Beta"
0.472472472472472,9.70443331357444e-57,"study_3","Beta"
0.473473473473473,3.28142962920198e-57,"study_3","Beta"
0.474474474474474,1.10464552421626e-57,"study_3","Beta"
0.475475475475475,3.70208779769751e-58,"study_3","Beta"
0.476476476476476,1.23518323691206e-58,"study_3","Beta"
0.477477477477477,4.10273890993474e-59,"study_3","Beta"
0.478478478478478,1.35666012606435e-59,"study_3","Beta"
0.479479479479479,4.46601069330526e-60,"study_3","Beta"
0.48048048048048,1.46358097850089e-60,"study_3","Beta"
0.481481481481481,4.77483965233843e-61,"study_3","Beta"
0.482482482482482,1.55075273615132e-61,"study_3","Beta"
0.483483483483483,5.01377332688176e-62,"study_3","Beta"
0.484484484484485,1.61369632681937e-62,"study_3","Beta"
0.485485485485485,5.17023704409723e-63,"study_3","Beta"
0.486486486486486,1.64902461153224e-63,"study_3","Beta"
0.487487487487487,5.23562243346278e-64,"study_3","Beta"
0.488488488488488,1.65474248642427e-64,"study_3","Beta"
0.48948948948949,5.20606756644645e-65,"study_3","Beta"
0.49049049049049,1.6304323721898e-65,"study_3","Beta"
0.491491491491491,5.08283090028986e-66,"study_3","Beta"
0.492492492492492,1.57730123819352e-66,"study_3","Beta"
0.493493493493493,4.87220910720359e-67,"study_3","Beta"
0.494494494494495,1.49808211916265e-67,"study_3","Beta"
0.495495495495495,4.58500521656982e-68,"study_3","Beta"
0.496496496496497,1.39680119892104e-68,"study_3","Beta"
0.497497497497497,4.23560942686419e-69,"study_3","Beta"
0.498498498498498,1.27843807959678e-69,"study_3","Beta"
0.4994994994995,3.84080155825436e-70,"study_3","Beta"
0.500500500500501,1.14851921500497e-70,"study_3","Beta"
0.501501501501502,3.41841420292636e-71,"study_3","Beta"
0.502502502502503,1.0126908219259e-71,"study_3","Beta"
0.503503503503503,2.98600502330671e-72,"study_3","Beta"
0.504504504504504,8.76317156576388e-73,"study_3","Beta"
0.505505505505506,2.55967493530549e-73,"study_3","Beta"
0.506506506506507,7.44143322486335e-74,"study_3","Beta"
0.507507507507508,2.15313933475791e-74,"study_3","Beta"
0.508508508508508,6.20050274973667e-75,"study_3","Beta"
0.509509509509509,1.77711813102495e-75,"study_3","Beta"
0.510510510510511,5.06915609553812e-76,"study_3","Beta"
0.511511511511512,1.43906464713581e-76,"study_3","Beta"
0.512512512512513,4.06579487309237e-77,"study_3","Beta"
0.513513513513513,1.14321085690591e-77,"study_3","Beta"
0.514514514514514,3.1990282702403e-78,"study_3","Beta"
0.515515515515516,8.90872945355739e-79,"study_3","Beta"
0.516516516516517,2.46896229452901e-79,"study_3","Beta"
0.517517517517518,6.80940442296402e-80,"study_3","Beta"
0.518518518518518,1.8689372445673e-80,"study_3","Beta"
0.519519519519519,5.10465166095737e-81,"study_3","Beta"
0.520520520520521,1.3874525383275e-81,"study_3","Beta"
0.521521521521522,3.7527148709141e-82,"study_3","Beta"
0.522522522522523,1.01005060018845e-82,"study_3","Beta"
0.523523523523523,2.70523808291992e-83,"study_3","Beta"
0.524524524524524,7.20986722190919e-84,"study_3","Beta"
0.525525525525526,1.91206658948905e-84,"study_3","Beta"
0.526526526526527,5.04576750287374e-85,"study_3","Beta"
0.527527527527528,1.32493442177788e-85,"study_3","Beta"
0.528528528528528,3.46177510081029e-86,"study_3","Beta"
0.529529529529529,8.99984382187029e-87,"study_3","Beta"
0.530530530530531,2.32807535756625e-87,"study_3","Beta"
0.531531531531532,5.99210282607987e-88,"study_3","Beta"
0.532532532532533,1.53453151231473e-88,"study_3","Beta"
0.533533533533533,3.91003645354533e-89,"study_3","Beta"
0.534534534534534,9.91261629917503e-90,"study_3","Beta"
0.535535535535536,2.50030088396812e-90,"study_3","Beta"
0.536536536536537,6.27460916460098e-91,"study_3","Beta"
0.537537537537538,1.5666262137034e-91,"study_3","Beta"
0.538538538538539,3.89154648619704e-92,"study_3","Beta"
0.539539539539539,9.61725075893144e-93,"study_3","Beta"
0.540540540540541,2.36453224661367e-93,"study_3","Beta"
0.541541541541542,5.78360688848553e-94,"study_3","Beta"
0.542542542542543,1.40735964883755e-94,"study_3","Beta"
0.543543543543544,3.40688713094582e-95,"study_3","Beta"
0.544544544544544,8.204463287596e-96,"study_3","Beta"
0.545545545545546,1.96551236979434e-96,"study_3","Beta"
0.546546546546547,4.68411873610506e-97,"study_3","Beta"
0.547547547547548,1.11045199557405e-97,"study_3","Beta"
0.548548548548549,2.61869349965413e-98,"study_3","Beta"
0.54954954954955,6.14293165995875e-99,"study_3","Beta"
0.550550550550551,1.43339508431327e-99,"study_3","Beta"
0.551551551551552,3.32696603866304e-100,"study_3","Beta"
0.552552552552553,7.68096889668752e-101,"study_3","Beta"
0.553553553553554,1.76385026267929e-101,"study_3","Beta"
0.554554554554555,4.02882415045488e-102,"study_3","Beta"
0.555555555555556,9.15289656973202e-103,"study_3","Beta"
0.556556556556557,2.0682123718011e-103,"study_3","Beta"
0.557557557557558,4.64815566901198e-104,"study_3","Beta"
0.558558558558559,1.03898124247047e-104,"study_3","Beta"
0.55955955955956,2.3097700506477e-105,"study_3","Beta"
0.560560560560561,5.10688641661089e-106,"study_3","Beta"
0.561561561561562,1.12295515864775e-106,"study_3","Beta"
0.562562562562563,2.45572466756349e-107,"study_3","Beta"
0.563563563563564,5.34072458650752e-108,"study_3","Beta"
0.564564564564565,1.15509068919632e-108,"study_3","Beta"
0.565565565565566,2.48438811099107e-109,"study_3","Beta"
0.566566566566567,5.31376392691852e-110,"study_3","Beta"
0.567567567567568,1.13020298304376e-110,"study_3","Beta"
0.568568568568569,2.3904181233817e-111,"study_3","Beta"
0.56956956956957,5.0274331597353e-112,"study_3","Beta"
0.570570570570571,1.05139389569457e-112,"study_3","Beta"
0.571571571571572,2.18636638066447e-113,"study_3","Beta"
0.572572572572573,4.52074831300719e-114,"study_3","Beta"
0.573573573573574,9.29435155764205e-115,"study_3","Beta"
0.574574574574575,1.89994331642306e-115,"study_3","Beta"
0.575575575575576,3.86159124969802e-116,"study_3","Beta"
0.576576576576577,7.80346195589094e-117,"study_3","Beta"
0.577577577577578,1.56781517184517e-117,"study_3","Beta"
0.578578578578579,3.13169912415265e-118,"study_3","Beta"
0.57957957957958,6.21919014499549e-119,"study_3","Beta"
0.580580580580581,1.22785535696488e-119,"study_3","Beta"
0.581581581581582,2.40996650610661e-120,"study_3","Beta"
0.582582582582583,4.70236135225917e-121,"study_3","Beta"
0.583583583583584,9.1212188745985e-122,"study_3","Beta"
0.584584584584585,1.75878295482365e-122,"study_3","Beta"
0.585585585585586,3.3712009132489e-123,"study_3","Beta"
0.586586586586587,6.42333364913483e-124,"study_3","Beta"
0.587587587587588,1.21655049512185e-124,"study_3","Beta"
0.588588588588589,2.29025522062156e-125,"study_3","Beta"
0.58958958958959,4.28560254596143e-126,"study_3","Beta"
0.590590590590591,7.97084319951008e-127,"study_3","Beta"
0.591591591591592,1.47350296823402e-127,"study_3","Beta"
0.592592592592593,2.70733538892952e-128,"study_3","Beta"
0.593593593593594,4.94387217619833e-129,"study_3","Beta"
0.594594594594595,8.97255806336977e-130,"study_3","Beta"
0.595595595595596,1.61837381660545e-130,"study_3","Beta"
0.596596596596597,2.90097837683813e-131,"study_3","Beta"
0.597597597597598,5.16776421143841e-132,"study_3","Beta"
0.598598598598599,9.14835087049444e-133,"study_3","Beta"
0.5995995995996,1.60936347724326e-133,"study_3","Beta"
0.600600600600601,2.81336357853559e-134,"study_3","Beta"
0.601601601601602,4.8870531450081e-135,"study_3","Beta"
0.602602602602603,8.43542052403974e-136,"study_3","Beta"
0.603603603603604,1.446750980877e-136,"study_3","Beta"
0.604604604604605,2.4654545581589e-137,"study_3","Beta"
0.605605605605606,4.17450597594322e-138,"study_3","Beta"
0.606606606606607,7.02274078492431e-139,"study_3","Beta"
0.607607607607608,1.17378932138677e-139,"study_3","Beta"
0.608608608608609,1.94914446750479e-140,"study_3","Beta"
0.60960960960961,3.2155595527695e-141,"study_3","Beta"
0.610610610610611,5.27006444354938e-142,"study_3","Beta"
0.611611611611612,8.58045305147805e-143,"study_3","Beta"
0.612612612612613,1.38780170133831e-143,"study_3","Beta"
0.613613613613614,2.22974595865314e-144,"study_3","Beta"
0.614614614614615,3.55862226894135e-145,"study_3","Beta"
0.615615615615616,5.64149996436941e-146,"study_3","Beta"
0.616616616616617,8.88343691146351e-147,"study_3","Beta"
0.617617617617618,1.38940425079578e-147,"study_3","Beta"
0.618618618618619,2.15836412171089e-148,"study_3","Beta"
0.61961961961962,3.3300940549172e-149,"study_3","Beta"
0.620620620620621,5.10282972519955e-150,"study_3","Beta"
0.621621621621622,7.76560724279138e-151,"study_3","Beta"
0.622622622622623,1.17364403544014e-151,"study_3","Beta"
0.623623623623624,1.76149227619971e-152,"study_3","Beta"
0.624624624624625,2.62539762485918e-153,"study_3","Beta"
0.625625625625626,3.88567018380455e-154,"study_3","Beta"
0.626626626626627,5.71057272823243e-155,"study_3","Beta"
0.627627627627628,8.33340607657699e-156,"study_3","Beta"
0.628628628628629,1.20748211226472e-156,"study_3","Beta"
0.62962962962963,1.7371613623381e-157,"study_3","Beta"
0.630630630630631,2.4813429735525e-158,"study_3","Beta"
0.631631631631632,3.51889550870918e-159,"study_3","Beta"
0.632632632632633,4.95432522321365e-160,"study_3","Beta"
0.633633633633634,6.92479178400995e-161,"study_3","Beta"
0.634634634634635,9.60856119092416e-162,"study_3","Beta"
0.635635635635636,1.3235022036867e-162,"study_3","Beta"
0.636636636636637,1.80963399061523e-163,"study_3","Beta"
0.637637637637638,2.45607459836565e-164,"study_3","Beta"
0.638638638638639,3.30873451038354e-165,"study_3","Beta"
0.63963963963964,4.42421818725837e-166,"study_3","Beta"
0.640640640640641,5.87151194372172e-167,"study_3","Beta"
0.641641641641642,7.733686514153e-168,"study_3","Beta"
0.642642642642643,1.01095225767277e-168,"study_3","Beta"
0.643643643643644,1.31149402298697e-169,"study_3","Beta"
0.644644644644645,1.68840855788e-170,"study_3","Beta"
0.645645645645646,2.15699013694858e-171,"study_3","Beta"
0.646646646646647,2.73439867794549e-172,"study_3","Beta"
0.647647647647648,3.43955373375004e-173,"study_3","Beta"
0.648648648648649,4.2929153149867e-174,"study_3","Beta"
0.64964964964965,5.31613159018288e-175,"study_3","Beta"
0.650650650650651,6.5315365955868e-176,"study_3","Beta"
0.651651651651652,7.96148630498212e-177,"study_3","Beta"
0.652652652652653,9.6275289173387e-178,"study_3","Beta"
0.653653653653654,1.15494150031517e-178,"study_3","Beta"
0.654654654654655,1.37439649782601e-179,"study_3","Beta"
0.655655655655656,1.622382476668e-180,"study_3","Beta"
0.656656656656657,1.89961547264178e-181,"study_3","Beta"
0.657657657657658,2.2061310945001e-182,"study_3","Beta"
0.658658658658659,2.54115906543729e-183,"study_3","Beta"
0.65965965965966,2.90301234200695e-184,"study_3","Beta"
0.660660660660661,3.28899955509635e-185,"study_3","Beta"
0.661661661661662,3.69536955828531e-186,"study_3","Beta"
0.662662662662663,4.11729626937816e-187,"study_3","Beta"
0.663663663663664,4.54891069018016e-188,"study_3","Beta"
0.664664664664665,4.98338498042212e-189,"study_3","Beta"
0.665665665665666,5.41307080098822e-190,"study_3","Beta"
0.666666666666667,5.8296909542361e-191,"study_3","Beta"
0.667667667667668,6.22457982630818e-192,"study_3","Beta"
0.668668668668669,6.58896452497187e-193,"study_3","Beta"
0.66966966966967,6.91427519270665e-194,"study_3","Beta"
0.670670670670671,7.19247005869374e-195,"study_3","Beta"
0.671671671671672,7.41635866247222e-196,"study_3","Beta"
0.672672672672673,7.57990557893505e-197,"study_3","Beta"
0.673673673673674,7.67849707098611e-198,"study_3","Beta"
0.674674674674675,7.70915446795299e-199,"study_3","Beta"
0.675675675675676,7.67068068132614e-200,"study_3","Beta"
0.676676676676677,7.56372997664782e-201,"study_3","Beta"
0.677677677677678,7.39079566804829e-202,"study_3","Beta"
0.678678678678679,7.1561154508098e-203,"study_3","Beta"
0.67967967967968,6.86549924247269e-204,"study_3","Beta"
0.680680680680681,6.52608925143699e-205,"study_3","Beta"
0.681681681681682,6.14606614190241e-206,"study_3","Beta"
0.682682682682683,5.7343182848407e-207,"study_3","Beta"
0.683683683683684,5.3000929384007e-208,"study_3","Beta"
0.684684684684685,4.8526486656939e-209,"study_3","Beta"
0.685685685685686,4.40092737736505e-210,"study_3","Beta"
0.686686686686687,3.95326220670394e-211,"study_3","Beta"
0.687687687687688,3.51713421928596e-212,"study_3","Beta"
0.688688688688689,3.09898703878964e-213,"study_3","Beta"
0.68968968968969,2.70410419241803e-214,"study_3","Beta"
0.690690690690691,2.33654970791445e-215,"study_3","Beta"
0.691691691691692,1.99916856582259e-216,"study_3","Beta"
0.692692692692693,1.69364030389919e-217,"study_3","Beta"
0.693693693693694,1.42057658352768e-218,"study_3","Beta"
0.694694694694695,1.17965196732407e-219,"study_3","Beta"
0.695695695695696,9.69756537229383e-221,"study_3","Beta"
0.696696696696697,7.89159233932493e-222,"study_3","Beta"
0.697697697697698,6.35671785575937e-223,"study_3","Beta"
0.698698698698699,5.0680463491386e-224,"study_3","Beta"
0.6996996996997,3.99908166259636e-225,"study_3","Beta"
0.700700700700701,3.12294574110879e-226,"study_3","Beta"
0.701701701701702,2.41337721388549e-227,"study_3","Beta"
0.702702702702703,1.84550157783169e-228,"study_3","Beta"
0.703703703703704,1.39638000875232e-229,"study_3","Beta"
0.704704704704705,1.04535562278371e-230,"study_3","Beta"
0.705705705705706,7.7422408037357e-232,"study_3","Beta"
0.706706706706707,5.67259926733369e-233,"study_3","Beta"
0.707707707707708,4.11131424762649e-234,"study_3","Beta"
0.708708708708709,2.94735460539685e-235,"study_3","Beta"
0.70970970970971,2.08981068361103e-236,"study_3","Beta"
