"P0","MSYR","ROI","P1993","alpha","alpha_status","method"
12060.6435041014,0.0331686349136531,0.027019599027615,8953.04938874906,0.5,"fixed","MCMC"
14700.8564694893,0.019861156132472,0.0183212336789738,8680.72713655407,0.5,"fixed","MCMC"
14832.2855129756,0.0193550828756551,0.0181514212432159,8488.68137508087,0.5,"fixed","MCMC"
12821.7024854243,0.0284170756134027,0.0253200225757593,8626.8895110672,0.5,"fixed","MCMC"
14795.5903865835,0.0194742442139895,0.0183303296361763,8437.14520347197,0.5,"fixed","MCMC"
15312.8866991746,0.0177279267205937,0.0168058219381,8354.95351960611,0.5,"fixed","MCMC"
12888.0581253309,0.0279724415882387,0.0276575822460423,7660.66452376271,0.5,"fixed","MCMC"
13718.9663566955,0.023806110433607,0.0223864547004879,8325.17456128172,0.5,"fixed","MCMC"
14113.3712011156,0.0220570241822809,0.0211133068394229,8164.9353146903,0.5,"fixed","MCMC"
12830.7265626556,0.0283897063865895,0.0243401018083145,8907.33294858377,0.5,"fixed","MCMC"
16537.2564527339,0.0144651646621307,0.0133792834631754,8730.3005970709,0.5,"fixed","MCMC"
12299.06701042,0.0315312724032593,0.0306605480154218,7760.95420390081,0.5,"fixed","MCMC"
13905.2328823178,0.0229616177610947,0.0217753253800512,8255.93020665194,0.5,"fixed","MCMC"
12951.1341893266,0.0275964159370922,0.0280788571745285,7300.59675075789,0.5,"fixed","MCMC"
14178.0127915115,0.0218593126555374,0.0201362299341634,8618.64259207687,0.5,"fixed","MCMC"
12572.3439448543,0.029836894285149,0.0283097173200606,8042.38970739679,0.5,"fixed","MCMC"
13581.05448373,0.0243972741630927,0.0238473703738282,7859.60154051805,0.5,"fixed","MCMC"
12831.2283035957,0.0283430445944379,0.0260773623711497,8369.25450843399,0.5,"fixed","MCMC"
12926.6695884559,0.0277607744834773,0.0273015295200916,7726.72218196371,0.5,"fixed","MCMC"
13013.0158725634,0.0272883719455974,0.0267413154335634,7776.94713488552,0.5,"fixed","MCMC"
13984.7584216315,0.0226275445015663,0.0213224072972902,8339.01225530438,0.5,"fixed","MCMC"
12319.8292599953,0.0313868258118672,0.0312727564454882,7511.49198463948,0.5,"fixed","MCMC"
17197.4600510626,0.012777653007212,0.0120328119835,8095.96071812931,0.5,"fixed","MCMC"
16775.8859990626,0.0136379769456246,0.0130420570822145,7858.22625169802,0.5,"fixed","MCMC"
14148.9914281797,0.021830007082228,0.0217364560810331,7609.78503241547,0.5,"fixed","MCMC"
14784.5589954669,0.0192427685275228,0.0196911436428133,6932.20214787249,0.5,"fixed","MCMC"
14349.7543192779,0.0212127736200584,0.0191632470916066,8853.80239252871,0.5,"fixed","MCMC"
12046.2046276473,0.0332640079197571,0.027366868334052,8895.50470958089,0.5,"fixed","MCMC"
14782.7239851268,0.0194327891253397,0.0188753939418855,7980.34399315731,0.5,"fixed","MCMC"
16649.4445602312,0.0141942506398075,0.013133930255987,8711.95791892412,0.5,"fixed","MCMC"
13666.5254875324,0.0240841717644156,0.0219899226143052,8614.69353642688,0.5,"fixed","MCMC"
14184.1083526312,0.021815990138121,0.0203088748198827,8504.01604520002,0.5,"fixed","MCMC"
15474.9042203284,0.0170618059870845,0.016793215666262,7639.36127562262,0.5,"fixed","MCMC"
16426.8565615963,0.0147463694344896,0.0136097797501913,8777.189619761,0.5,"fixed","MCMC"
13605.7925335714,0.0243022108547728,0.0233589489199766,8065.07537796284,0.5,"fixed","MCMC"
14322.5402427373,0.0212699299641715,0.0197209516581334,8569.27514752183,0.5,"fixed","MCMC"
13402.2288460984,0.0252923446425478,0.024158407860176,8110.77960247508,0.5,"fixed","MCMC"
13133.6335904668,0.0267070499154329,0.0242474012066409,8551.23953072919,0.5,"fixed","MCMC"
13441.55742317,0.0250805213706137,0.0243402392561671,7934.76199698652,0.5,"fixed","MCMC"
14167.6665100056,0.0219931546283163,0.0191596365276827,9157.00174281538,0.5,"fixed","MCMC"
12392.8914620769,0.0309859325397308,0.0265849573620074,8767.43268221307,0.5,"fixed","MCMC"
15090.6642528127,0.0182307631899721,0.0183057631389105,7292.65463989759,0.5,"fixed","MCMC"
14464.0198709064,0.0208401205286645,0.0182079523911707,9204.13024216032,0.5,"fixed","MCMC"
14953.9902924682,0.0187810379509134,0.0185030297177851,7723.21857924045,0.5,"fixed","MCMC"
12917.8661411366,0.0278198305340996,0.0270055619254594,7870.46254391815,0.5,"fixed","MCMC"
16676.2866089118,0.0144111656253451,0.0126527280099746,9578.39932389204,0.5,"fixed","MCMC"
14751.2180498846,0.0196025691715563,0.0186576621725025,8282.5171465572,0.5,"fixed","MCMC"
12037.1112517049,0.0333204136130319,0.0279740106801558,8780.91702401688,0.5,"fixed","MCMC"
12688.1735386086,0.0291837166365587,0.0259909554636077,8595.17226608053,0.5,"fixed","MCMC"
13633.2339170815,0.024175335060614,0.0232013496788093,8085.99723313244,0.5,"fixed","MCMC"
14643.9751823832,0.0200860943999296,0.0183668179621188,8774.34123281419,0.5,"fixed","MCMC"
13907.4015168831,0.0230810662098575,0.0200039827981975,9133.25173962007,0.5,"fixed","MCMC"
15191.3505164335,0.0179854197661863,0.0176671556729553,7743.65431364319,0.5,"fixed","MCMC"
14709.0815964168,0.0197346674997422,0.0189236212807025,8175.28615702777,0.5,"fixed","MCMC"
13391.2844645561,0.0253073269169739,0.0250229168869376,7700.64554121255,0.5,"fixed","MCMC"
13683.2119556002,0.0239759367690656,0.0224446941560155,8367.76464947662,0.5,"fixed","MCMC"
12959.9799248835,0.0276124771011263,0.0259122675823464,8218.04249182599,0.5,"fixed","MCMC"
13126.5135550854,0.0268076112813492,0.0224397669111507,9160.54323900454,0.5,"fixed","MCMC"
15529.1113974823,0.0172695077825103,0.0154482029297356,9169.82432605172,0.5,"fixed","MCMC"
14790.0150672718,0.0195068674058409,0.0182699490633147,8502.07087293645,0.5,"fixed","MCMC"
16036.5724059464,0.0157289344513423,0.014560928785009,8733.61755124923,0.5,"fixed","MCMC"
13047.4613211318,0.0271836256139129,0.0240200796903982,8750.41931123996,0.5,"fixed","MCMC"
15709.2883795701,0.0166139004726959,0.0154405651472544,8666.92261251356,0.5,"fixed","MCMC"
13575.6149512816,0.0244248001827882,0.0238449017460511,7874.62511614701,0.5,"fixed","MCMC"
14632.0372346137,0.0199638062852791,0.0195290153794516,7872.50722676372,0.5,"fixed","MCMC"
13925.1436146526,0.0228600421820258,0.0218799247516397,8148.81803744904,0.5,"fixed","MCMC"
16173.2505223458,0.0153704421880794,0.0142289125626045,8732.56469551849,0.5,"fixed","MCMC"
12371.8922352204,0.0310767339997718,0.0294436241159335,8016.60251427825,0.5,"fixed","MCMC"
13388.9064831216,0.0253771977491478,0.0238143112854825,8294.60606614858,0.5,"fixed","MCMC"
15080.0373739049,0.0183376153421352,0.0181104624720965,7656.47649674489,0.5,"fixed","MCMC"
15002.8249570345,0.0187273657368166,0.0178208909007351,8294.09038194318,0.5,"fixed","MCMC"
13065.7660300777,0.027058206850541,0.0247993041418808,8454.21978425739,0.5,"fixed","MCMC"
14715.7416202565,0.0196711532275439,0.0191336031082086,7960.1783576009,0.5,"fixed","MCMC"
15123.5039490621,0.0181298623049889,0.0181577213939825,7343.02808413864,0.5,"fixed","MCMC"
14439.8235514896,0.0207808833431744,0.0195871806993368,8388.19229199476,0.5,"fixed","MCMC"
12744.6980581555,0.0288700699218424,0.025094738875195,8786.8406201033,0.5,"fixed","MCMC"
14648.4650218691,0.0199893433017894,0.0189170548837354,8354.45262471398,0.5,"fixed","MCMC"
15327.0482311499,0.0175096276521768,0.0173205383222215,7567.33870037787,0.5,"fixed","MCMC"
12508.7028485175,0.0302945816421555,0.0246642951401306,9119.13091257988,0.5,"fixed","MCMC"
16527.9906887009,0.0141652498054647,0.0137022210830897,7641.37061000475,0.5,"fixed","MCMC"
16481.1705653227,0.0143150922343801,0.0138085478154109,7761.97988027281,0.5,"fixed","MCMC"
13702.3095238393,0.0238252226334397,0.0233419687250676,7838.0424410534,0.5,"fixed","MCMC"
13983.6535172254,0.0226895682485187,0.0206072160660744,8729.00180095751,0.5,"fixed","MCMC"
15282.1471711826,0.0177839060408803,0.0170521390990914,8171.45735672509,0.5,"fixed","MCMC"
15142.5666685556,0.0183410000739973,0.0170225224932705,8652.96380251623,0.5,"fixed","MCMC"
15417.1776613771,0.0172509919041507,0.0169554944121271,7685.56449933288,0.5,"fixed","MCMC"
17633.5844443376,0.0120055352851986,0.0111021998458218,8428.55710750252,0.5,"fixed","MCMC"
16526.1337126947,0.0140729155634987,0.0137311316560542,7301.57322349449,0.5,"fixed","MCMC"
14047.5194453541,0.0223278795230519,0.0214447227015506,8116.97463377365,0.5,"fixed","MCMC"
13905.6970201026,0.0228658438768623,0.0229214982815757,7513.62502330823,0.5,"fixed","MCMC"
14265.0921017667,0.0215641964065871,0.0192598695633053,8950.27707268147,0.5,"fixed","MCMC"
13271.5866562697,0.0259637048602487,0.0244141534301792,8254.34662213138,0.5,"fixed","MCMC"
12700.8330103847,0.0290433968185999,0.0289164963400936,7561.22359591349,0.5,"fixed","MCMC"
15541.0366760727,0.0167052014734856,0.0168369759799987,6944.54287003249,0.5,"fixed","MCMC"
14494.3912212392,0.0204978515487361,0.0199478814039766,7955.41985697202,0.5,"fixed","MCMC"
13060.4623773659,0.0270521544097509,0.0258739213874866,8047.3572723244,0.5,"fixed","MCMC"
15486.4839308463,0.0170488165891716,0.0167019400718673,7739.86823420197,0.5,"fixed","MCMC"
13990.9655571856,0.0226116442585687,0.0211668527001769,8414.4018568708,0.5,"fixed","MCMC"
15222.0095417579,0.0180842013826805,0.0167950526400247,8650.8075498119,0.5,"fixed","MCMC"
13560.0812891867,0.0246003411536199,0.0220594164711452,8756.68889457623,0.5,"fixed","MCMC"
14479.6710962789,0.0205057196084205,0.0203382766014084,7653.67453841498,0.5,"fixed","MCMC"
14959.0138997215,0.0190583110242729,0.0169510916546733,9134.68116419334,0.5,"fixed","MCMC"
14774.4718967706,0.0195042019994592,0.018668360189986,8203.53452432281,0.5,"fixed","MCMC"
12454.4243384636,0.030576189993714,0.0279287844443497,8341.12938800398,0.5,"fixed","MCMC"
15561.9510025855,0.0170691331449232,0.0157437165058625,8771.63867379164,0.5,"fixed","MCMC"
16510.4072287005,0.0145083661998315,0.0134700968281223,8660.66086592861,0.5,"fixed","MCMC"
13393.7018938565,0.0254709955454149,0.0211770796391313,9292.02766932006,0.5,"fixed","MCMC"
16798.4414265226,0.0141482148451022,0.0124018103532415,9616.63661387353,0.5,"fixed","MCMC"
14729.0561820587,0.0194993237649957,0.0197088266216126,7250.8873081882,0.5,"fixed","MCMC"
13895.4977255096,0.0229988883771774,0.0218859541754641,8214.6240798432,0.5,"fixed","MCMC"
13528.9771094688,0.0246464203004832,0.0240937290844381,7854.19654935472,0.5,"fixed","MCMC"
13234.3578830612,0.0261835281920068,0.0238354822351419,8550.75831898115,0.5,"fixed","MCMC"
12029.7451921864,0.0333625291886173,0.0288538840931427,8602.90844000599,0.5,"fixed","MCMC"
16924.1548224578,0.013496584613962,0.0125905680853533,8484.66211134624,0.5,"fixed","MCMC"
12007.8586302688,0.0334845107444966,0.0319906815820217,7869.98953446607,0.5,"fixed","MCMC"
13243.3825741557,0.0260538908956173,0.0258615220120597,7641.71342878005,0.5,"fixed","MCMC"
13935.5055372378,0.0227432108757489,0.022687082016192,7588.5685665245,0.5,"fixed","MCMC"
15316.1411480308,0.0176256318667914,0.0171172620875351,7943.88633135736,0.5,"fixed","MCMC"
15991.2394000876,0.015760782501454,0.0148692460339306,8407.96195644412,0.5,"fixed","MCMC"
15391.9611966151,0.0175771668068917,0.0162137784849616,8757.28586189738,0.5,"fixed","MCMC"
14365.1265341368,0.0210465705334813,0.020063956644407,8237.35025014373,0.5,"fixed","MCMC"
13021.1729652069,0.0272720106548739,0.0258266489768613,8141.29762768684,0.5,"fixed","MCMC"
15462.954267039,0.0172329277121913,0.0164607839361008,8226.6043515734,0.5,"fixed","MCMC"
14119.4601556426,0.0221540015374766,0.0197277910329616,8946.84953474328,0.5,"fixed","MCMC"
13151.9064676099,0.0265802692080353,0.0250349328659547,8217.4891608372,0.5,"fixed","MCMC"
13262.0668483318,0.0260646097089462,0.0231436323929637,8767.51457312923,0.5,"fixed","MCMC"
14895.3794368042,0.0191219746422568,0.0180256108996117,8423.89231662315,0.5,"fixed","MCMC"
13482.9526953527,0.0248263495587493,0.0250849861430502,7403.23718475094,0.5,"fixed","MCMC"
15511.5809982815,0.0169198274796177,0.0167381595320215,7508.3807954201,0.5,"fixed","MCMC"
13306.7646039772,0.0257492013668206,0.0250846216379155,7876.21805264196,0.5,"fixed","MCMC"
13733.628271667,0.0237109781669699,0.0227565858016692,8096.46544590733,0.5,"fixed","MCMC"
14368.8207837491,0.0212587755663818,0.0179492212418728,9476.61293969775,0.5,"fixed","MCMC"
15085.6085112153,0.0184144223722513,0.0177135271936075,8126.45468649943,0.5,"fixed","MCMC"
14502.8275731567,0.0206254459584087,0.0186804037140027,8855.58228321798,0.5,"fixed","MCMC"
12045.1198015953,0.0332218622174655,0.032335515716635,7708.76515085568,0.5,"fixed","MCMC"
15324.6280788319,0.0175957499047936,0.0170996460680861,7930.34188549697,0.5,"fixed","MCMC"
15907.0149689381,0.015966183493686,0.0151448748736047,8315.56653735851,0.5,"fixed","MCMC"
12802.7406785279,0.0285142300333056,0.0258310461646696,8491.73767392289,0.5,"fixed","MCMC"
11965.6357423154,0.0338280473362156,0.0267781774139921,9059.53667762297,0.5,"fixed","MCMC"
13708.9379332331,0.0238935876670968,0.0217569938402142,8648.98074268646,0.5,"fixed","MCMC"
14744.0526760921,0.019588453836071,0.0189184034549037,8069.65475796663,0.5,"fixed","MCMC"
14567.1323920455,0.0203990691198923,0.0183701822954421,8927.8014216075,0.5,"fixed","MCMC"
16500.6562159584,0.0141771820362368,0.0137946212489644,7447.00563900203,0.5,"fixed","MCMC"
17180.1045116231,0.0125813273409686,0.0120356390442993,7372.74430093908,0.5,"fixed","MCMC"
14728.6219539869,0.0196494607488657,0.0189419108485334,8097.79999613784,0.5,"fixed","MCMC"
12559.0279209262,0.0299339412392867,0.0274995151856472,8320.03979388067,0.5,"fixed","MCMC"
11996.9197800408,0.0336221052983475,0.0255740550923482,9252.88097178731,0.5,"fixed","MCMC"
15534.8525719699,0.0169923939886131,0.0163142118631263,8130.60074439286,0.5,"fixed","MCMC"
13806.8906367466,0.0234693391284615,0.0211173117979957,8781.3145366616,0.5,"fixed","MCMC"
15310.535954669,0.0173284535213281,0.0177796911474426,6412.1996711012,0.5,"fixed","MCMC"
13801.6081090948,0.0233799862067329,0.0227786442347537,7916.37650359885,0.5,"fixed","MCMC"
12797.4813107404,0.0285004235745461,0.0276311473804678,7867.38629097279,0.5,"fixed","MCMC"
14340.1663874166,0.021113907884554,0.020420494071359,8042.08356200396,0.5,"fixed","MCMC"
12320.280544326,0.0314240537921068,0.0284406561549322,8377.89411422695,0.5,"fixed","MCMC"
15014.3807156112,0.0186796014842377,0.0178254904677948,8252.21070791783,0.5,"fixed","MCMC"
14689.8756933557,0.0197126153162275,0.0195249295015492,7657.75302402494,0.5,"fixed","MCMC"
14544.9490529683,0.0204989626591555,0.0182951083304581,9016.08933892977,0.5,"fixed","MCMC"
14584.8557284485,0.0203308841483142,0.0183373917700886,8914.61460617987,0.5,"fixed","MCMC"
16288.5384863639,0.0149850016347596,0.0141048870164266,8417.95535767712,0.5,"fixed","MCMC"
13655.170156377,0.0240638933099066,0.0232490887690922,8009.28611771749,0.5,"fixed","MCMC"
16430.839199351,0.0142868943129075,0.0140002109262833,7214.78912959713,0.5,"fixed","MCMC"
12009.845203131,0.0334916525679033,0.0297706030043305,8420.40640159034,0.5,"fixed","MCMC"
12839.6625606319,0.0283406104396053,0.0242577339685646,8921.31415019285,0.5,"fixed","MCMC"
15074.7391778264,0.0185238176872422,0.0174153284773375,8471.35869288706,0.5,"fixed","MCMC"
12879.7384041464,0.0280866172293636,0.0252243588120431,8580.04602674548,0.5,"fixed","MCMC"
13576.2288689593,0.0244560744640619,0.0232453469083265,8188.14435056427,0.5,"fixed","MCMC"
14809.0435221955,0.0194745331703808,0.0179942392654282,8674.68891892139,0.5,"fixed","MCMC"
12943.2960120253,0.0276531413034351,0.0277097229437742,7502.60111783029,0.5,"fixed","MCMC"
14129.7243963209,0.0221575763438289,0.0191619251171815,9210.44872037368,0.5,"fixed","MCMC"
13674.7725270473,0.0240283964758946,0.0222556694837064,8475.91939783796,0.5,"fixed","MCMC"
12744.4433394256,0.0288242471054935,0.0271546522113679,8140.9472271162,0.5,"fixed","MCMC"
14140.2072843784,0.0220503200849915,0.0198690446160814,8837.9670096369,0.5,"fixed","MCMC"
12263.2721561758,0.0318114513742059,0.0272190279964979,8743.46737293533,0.5,"fixed","MCMC"
15889.088987277,0.0160978901641692,0.0150030952323055,8624.22213463405,0.5,"fixed","MCMC"
13841.9626880423,0.0231808883484886,0.0228338809532174,7771.49657702864,0.5,"fixed","MCMC"
15140.7843020913,0.0181807309245193,0.01773470375937,7883.02437990233,0.5,"fixed","MCMC"
12738.4597459939,0.0288415360685893,0.0279321286129302,7869.92589670385,0.5,"fixed","MCMC"
14276.6229832043,0.0216100325939295,0.0182736208993028,9437.49890468277,0.5,"fixed","MCMC"
14729.8302388553,0.0197119575026435,0.0185259226263146,8451.87364365624,0.5,"fixed","MCMC"
14464.9709036492,0.0206182281245703,0.0200060381174068,7998.79257406039,0.5,"fixed","MCMC"
13304.105757798,0.025852303695678,0.0229725038380173,8771.93880609304,0.5,"fixed","MCMC"
14419.5899868353,0.0207965780195099,0.0201587448195431,8012.64061350003,0.5,"fixed","MCMC"
13823.923137285,0.0232535804141304,0.0230213785484319,7700.32240241463,0.5,"fixed","MCMC"
11986.4965637018,0.0336634803422156,0.0287936471054675,8655.99003937717,0.5,"fixed","MCMC"
14659.6942384739,0.0201041879095107,0.0177605742132239,9142.77619570679,0.5,"fixed","MCMC"
13959.0960774357,0.0226810653120005,0.0221152034526813,7914.81595996435,0.5,"fixed","MCMC"
13588.0508906348,0.0245438788068373,0.0205450480046814,9306.9149520986,0.5,"fixed","MCMC"
11986.8722713787,0.0336399916029557,0.0310584508151479,8143.22248250759,0.5,"fixed","MCMC"
12303.8492838224,0.0315379811692752,0.027904635561421,8536.300349487,0.5,"fixed","MCMC"
13563.5772642093,0.0246957188975174,0.0199043995979984,9553.19547540654,0.5,"fixed","MCMC"
15024.8291783694,0.0186942198795171,0.0175494562242808,8489.11931615982,0.5,"fixed","MCMC"
13999.8785429309,0.0224491502332822,0.0225381010703414,7484.80958725996,0.5,"fixed","MCMC"
14179.9807310454,0.0217485560734086,0.0211692546364772,7947.44295413079,0.5,"fixed","MCMC"
14994.6722845803,0.0186855614134798,0.0181702391374612,7951.22200892378,0.5,"fixed","MCMC"
15748.2088967823,0.0166088866025891,0.0150186131682342,9061.65373178638,0.5,"fixed","MCMC"
16497.5951442097,0.0143593167836883,0.013704026399727,8054.75935473646,0.5,"fixed","MCMC"
15047.828071004,0.0184860026509512,0.0180695367523629,7856.03249402592,0.5,"fixed","MCMC"
13860.7427991464,0.0232235546552157,0.0210318513099352,8731.97360473497,0.5,"fixed","MCMC"
17803.3961804434,0.0115298994937092,0.0107277938595645,8000.31868395084,0.5,"fixed","MCMC"
16141.7230632577,0.015203130826404,0.0147111791707137,7832.33910037392,0.5,"fixed","MCMC"
14079.1069186257,0.022319243748802,0.0198820825123573,8934.47262984609,0.5,"fixed","MCMC"
13090.3593648352,0.0268875400014565,0.0258571763088946,7994.43886432597,0.5,"fixed","MCMC"
13329.6531800601,0.025577371810159,0.0261437003918039,7231.44203827492,0.5,"fixed","MCMC"
16928.0119486676,0.0131531761762647,0.0126682659272621,7413.64435312256,0.5,"fixed","MCMC"
16942.5483779191,0.0134672164461481,0.0125418957857357,8520.21692363744,0.5,"fixed","MCMC"
14770.7120613225,0.0194730413194774,0.0189334329024879,7964.77244475536,0.5,"fixed","MCMC"
15993.8852951244,0.0155819971619341,0.0151546396455613,7758.04208601694,0.5,"fixed","MCMC"
12805.7727794707,0.0284353302898269,0.0282683319723385,7588.93391750161,0.5,"fixed","MCMC"
12387.9856780032,0.0309587923144712,0.0303951454120686,7677.60253968624,0.5,"fixed","MCMC"
14332.5702227282,0.021173682007535,0.0201959851035372,8227.90470996711,0.5,"fixed","MCMC"
14223.0472310748,0.0215734144076635,0.0209817081095303,7960.16562663445,0.5,"fixed","MCMC"
13927.9196953867,0.0226802527460193,0.0236801103664832,6748.93268954892,0.5,"fixed","MCMC"
12007.734948511,0.0334839797909047,0.0321375794519843,7829.67127510151,0.5,"fixed","MCMC"
14098.7343548802,0.02204071714634,0.0219572843839317,7603.95412513864,0.5,"fixed","MCMC"
13300.9837569563,0.025774334551647,0.0252089149454151,7828.63564936269,0.5,"fixed","MCMC"
14467.3582739623,0.0208508222299191,0.0179901842725392,9318.89078565388,0.5,"fixed","MCMC"
15533.5943678494,0.0171324024905961,0.015890791383661,8689.48949135554,0.5,"fixed","MCMC"
16534.9678745865,0.0142033080586529,0.0136557015784022,7832.25331694782,0.5,"fixed","MCMC"
15814.7843812373,0.0166669479966588,0.0140397897067346,9897.86315872975,0.5,"fixed","MCMC"
15066.1652610156,0.0183047416601333,0.0184230036610382,7244.50777562087,0.5,"fixed","MCMC"
13738.072623573,0.0236085068502754,0.0238935222023007,7369.52330221725,0.5,"fixed","MCMC"
15023.710493393,0.0187271487490291,0.0174042895631576,8624.48248869067,0.5,"fixed","MCMC"
15917.1446892309,0.0160355474361842,0.0148954734500395,8678.08167116206,0.5,"fixed","MCMC"
13846.4554455466,0.0233554287446247,0.020067365348867,9186.95923896671,0.5,"fixed","MCMC"
13827.693488445,0.0233840622544472,0.0209363525758761,8831.47304111937,0.5,"fixed","MCMC"
14702.3447443761,0.0198526702311901,0.0183379027451249,8664.98651902293,0.5,"fixed","MCMC"
15435.4334135943,0.0172752489596929,0.0166728505903242,8045.1758027904,0.5,"fixed","MCMC"
13165.7312102473,0.0264675532895521,0.0260414698101121,7744.94188892631,0.5,"fixed","MCMC"
15222.856705007,0.0180883395993581,0.0167623469433071,8680.41827508581,0.5,"fixed","MCMC"
15216.6494502046,0.0178880823385688,0.0176290509926793,7673.25743957863,0.5,"fixed","MCMC"
13440.2330687884,0.0251224144496351,0.0236305931648262,8279.13957487689,0.5,"fixed","MCMC"
14136.4413194234,0.021888722665441,0.0217330443830503,7655.04890701259,0.5,"fixed","MCMC"
13607.9297168589,0.0243867676468274,0.0216719610963987,8846.0910861037,0.5,"fixed","MCMC"
13256.4162507545,0.0259726974135324,0.0261112875091478,7473.74377790915,0.5,"fixed","MCMC"
12030.4939907399,0.0333200860333745,0.0326730140896356,7635.15404066308,0.5,"fixed","MCMC"
12471.7065030756,0.0304855434867483,0.026870078530046,8610.82215983985,0.5,"fixed","MCMC"
13541.491718904,0.0246089788502273,0.0236276064059791,8070.55661578267,0.5,"fixed","MCMC"
18265.4389430084,0.0107741644706211,0.00985952848154792,8229.5604502639,0.5,"fixed","MCMC"
16800.6160496138,0.013984290405304,0.0126364612870007,9139.59580207907,0.5,"fixed","MCMC"
13494.8492873734,0.0250084005885866,0.0203265532124381,9475.44808028803,0.5,"fixed","MCMC"
13952.3590705786,0.0227330780252614,0.0218721943037308,8087.07940673149,0.5,"fixed","MCMC"
13829.7267632193,0.0232798528641036,0.0222990192739689,8129.84593813348,0.5,"fixed","MCMC"
15083.8409098329,0.0183047611959399,0.018167615808363,7554.89918830442,0.5,"fixed","MCMC"
13549.2112374906,0.0245961323105016,0.0231524472977793,8288.81240567605,0.5,"fixed","MCMC"
13441.2843968204,0.0250984671770377,0.0240095769742013,8099.32611256309,0.5,"fixed","MCMC"
13150.5450964635,0.0265711317060223,0.0254882552078703,8029.9075645143,0.5,"fixed","MCMC"
14240.5338717103,0.0216240782388467,0.0197327078461922,8729.22783587653,0.5,"fixed","MCMC"
14201.5864534766,0.0216075996776635,0.0215472138113924,7582.93025416792,0.5,"fixed","MCMC"
14177.7093132661,0.0218307632601173,0.0204509651440175,8431.50331306628,0.5,"fixed","MCMC"
15054.3580712187,0.0185586329732032,0.0176348851658117,8316.54579934555,0.5,"fixed","MCMC"
14455.0284405012,0.0206069511011117,0.02039739069011,7689.35965995044,0.5,"fixed","MCMC"
17746.6350631849,0.0115333389317635,0.0107955845938272,7699.9984352872,0.5,"fixed","MCMC"
15360.998332875,0.0175721503582636,0.0166808909488452,8332.99978172058,0.5,"fixed","MCMC"
13655.170690478,0.0240568960544498,0.0233609453704275,7947.19809943585,0.5,"fixed","MCMC"
14510.2487419697,0.0204198204723398,0.020007671020015,7850.83539987581,0.5,"fixed","MCMC"
14481.6285683992,0.020697063481754,0.0188177559546769,8810.56111144551,0.5,"fixed","MCMC"
16146.2354542564,0.015322808530941,0.0145120867284692,8315.14940830174,0.5,"fixed","MCMC"
14891.9180294716,0.0190640524033765,0.0184067190618347,8072.28107656007,0.5,"fixed","MCMC"
15976.7023304631,0.0158616355842895,0.0147733422466445,8633.78170207283,0.5,"fixed","MCMC"
12487.5671634477,0.0303694286177066,0.0278829858839444,8308.08933727881,0.5,"fixed","MCMC"
13703.9071978909,0.0237544107025553,0.0242234401545947,7247.69081474776,0.5,"fixed","MCMC"
12858.5389642716,0.0281146792915698,0.0286705800275191,7267.36345116424,0.5,"fixed","MCMC"
14688.4760992411,0.0198613595211296,0.0186620937420259,8451.22447153745,0.5,"fixed","MCMC"
14567.5898244791,0.020311262218665,0.0190313276320284,8475.06431090809,0.5,"fixed","MCMC"
14581.4403053605,0.0201398030693036,0.0198005376947834,7793.36852056011,0.5,"fixed","MCMC"
15304.7182867975,0.0177108943997373,0.0169870757171078,8165.43846344445,0.5,"fixed","MCMC"
13838.1788593519,0.0232613243654655,0.0219983682494433,8279.27428745177,0.5,"fixed","MCMC"
14136.7472010685,0.0219443957274937,0.0211780879311989,8061.24634339602,0.5,"fixed","MCMC"
12081.1249668646,0.0329652840062019,0.0330757178495726,7406.23708688268,0.5,"fixed","MCMC"
12656.3879856212,0.029357537598297,0.0267519160943419,8408.9657875233,0.5,"fixed","MCMC"
14661.8092313613,0.0200820383044982,0.0178639529066176,9073.6585381609,0.5,"fixed","MCMC"
18363.5462420152,0.0106144502676784,0.00968241011359594,8254.50783454856,0.5,"fixed","MCMC"
14407.9857597466,0.0208988072526287,0.0197430254954634,8356.77003767318,0.5,"fixed","MCMC"
14952.6067675799,0.019017701615389,0.0173343763630507,8857.76105912754,0.5,"fixed","MCMC"
15055.2827840373,0.0185424246321209,0.0176926052966906,8254.19791788515,0.5,"fixed","MCMC"
12708.6045586042,0.0290553343333614,0.026316069372986,8470.33817742818,0.5,"fixed","MCMC"
13007.7681386335,0.0273641625334334,0.0252654582084402,8376.52592249302,0.5,"fixed","MCMC"
14818.0274302812,0.0193631384055723,0.0184425592842994,8275.52825391583,0.5,"fixed","MCMC"
13232.1985187194,0.0261001450811042,0.0261905680112047,7498.40341999062,0.5,"fixed","MCMC"
13583.5386909315,0.0243960228925908,0.0236560882159593,7958.5159754334,0.5,"fixed","MCMC"
13288.8765949278,0.0258378978231715,0.0252255050439485,7848.95092017231,0.5,"fixed","MCMC"
13326.3310080373,0.0256527256843864,0.0249307340494986,7906.31774760594,0.5,"fixed","MCMC"
15640.4141483445,0.0166997365227606,0.0159479638025624,8217.38016287134,0.5,"fixed","MCMC"
13724.8055783914,0.023645893418249,0.0242628707072798,7138.24457522937,0.5,"fixed","MCMC"
15792.5137322664,0.0160549345703176,0.015884223689776,7382.13789713037,0.5,"fixed","MCMC"
13260.8144767614,0.0261189121426418,0.0219255448761078,9184.25244133618,0.5,"fixed","MCMC"
