"phi","dens","method","distribution"
0.757757757757758,0,"equal_weights","Gaussian"
0.758758758758759,0,"equal_weights","Gaussian"
0.75975975975976,0,"equal_weights","Gaussian"
0.760760760760761,0,"equal_weights","Gaussian"
0.761761761761762,0,"equal_weights","Gaussian"
0.762762762762763,0,"equal_weights","Gaussian"
0.763763763763764,0,"equal_weights","Gaussian"
0.764764764764765,0,"equal_weights","Gaussian"
0.765765765765766,0,"equal_weights","Gaussian"
0.766766766766767,0,"equal_weights","Gaussian"
0.767767767767768,0,"equal_weights","Gaussian"
0.768768768768769,0,"equal_weights","Gaussian"
0.76976976976977,0,"equal_weights","Gaussian"
0.770770770770771,0,"equal_weights","Gaussian"
0.771771771771772,0,"equal_weights","Gaussian"
0.772772772772773,0,"equal_weights","Gaussian"
0.773773773773774,0,"equal_weights","Gaussian"
0.774774774774775,0,"equal_weights","Gaussian"
0.775775775775776,0,"equal_weights","Gaussian"
0.776776776776777,0,"equal_weights","Gaussian"
0.777777777777778,0,"equal_weights","Gaussian"
0.778778778778779,0,"equal_weights","Gaussian"
0.77977977977978,0,"equal_weights","Gaussian"
0.780780780780781,0,"equal_weights","Gaussian"
0.781781781781782,0,"equal_weights","Gaussian"
0.782782782782783,0,"equal_weights","Gaussian"
0.783783783783784,0,"equal_weights","Gaussian"
0.784784784784785,0,"equal_weights","Gaussian"
0.785785785785786,0,"equal_weights","Gaussian"
0.786786786786787,0,"equal_weights","Gaussian"
0.787787787787788,0,"equal_weights","Gaussian"
0.788788788788789,0,"equal_weights","Gaussian"
0.78978978978979,0,"equal_weights","Gaussian"
0.790790790790791,0,"equal_weights","Gaussian"
0.791791791791792,0,"equal_weights","Gaussian"
0.792792792792793,0,"equal_weights","Gaussian"
0.793793793793794,0,"equal_weights","Gaussian"
0.794794794794795,0,"equal_weights","Gaussian"
0.795795795795796,0,"equal_weights","Gaussian"
0.796796796796797,0,"equal_weights","Gaussian"
0.797797797797798,0,"equal_weights","Gaussian"
0.798798798798799,0,"equal_weights","Gaussian"
0.7997997997998,0,"equal_weights","Gaussian"
0.800800800800801,0,"equal_weights","Gaussian"
0.801801801801802,0,"equal_weights","Gaussian"
0.802802802802803,0,"equal_weights","Gaussian"
0.803803803803804,0,"equal_weights","Gaussian"
0.804804804804805,0,"equal_weights","Gaussian"
0.805805805805806,0,"equal_weights","Gaussian"
0.806806806806807,0,"equal_weights","Gaussian"
0.807807807807808,0,"equal_weights","Gaussian"
0.808808808808809,0,"equal_weights","Gaussian"
0.80980980980981,0,"equal_weights","Gaussian"
0.810810810810811,0,"equal_weights","Gaussian"
0.811811811811812,0,"equal_weights","Gaussian"
0.812812812812813,0,"equal_weights","Gaussian"
0.813813813813814,0,"equal_weights","Gaussian"
0.814814814814815,0,"equal_weights","Gaussian"
0.815815815815816,0,"equal_weights","Gaussian"
0.816816816816817,0,"equal_weights","Gaussian"
0.817817817817818,0,"equal_weights","Gaussian"
0.818818818818819,0,"equal_weights","Gaussian"
0.81981981981982,0,"equal_weights","Gaussian"
0.820820820820821,0,"equal_weights","Gaussian"
0.821821821821822,0,"equal_weights","Gaussian"
0.822822822822823,0,"equal_weights","Gaussian"
0.823823823823824,0,"equal_weights","Gaussian"
0.824824824824825,0,"equal_weights","Gaussian"
0.825825825825826,0,"equal_weights","Gaussian"
0.826826826826827,0,"equal_weights","Gaussian"
0.827827827827828,0,"equal_weights","Gaussian"
0.828828828828829,0,"equal_weights","Gaussian"
0.82982982982983,0,"equal_weights","Gaussian"
0.830830830830831,0,"equal_weights","Gaussian"
0.831831831831832,0,"equal_weights","Gaussian"
0.832832832832833,0,"equal_weights","Gaussian"
0.833833833833834,0,"equal_weights","Gaussian"
0.834834834834835,0,"equal_weights","Gaussian"
0.835835835835836,0,"equal_weights","Gaussian"
0.836836836836837,0,"equal_weights","Gaussian"
0.837837837837838,0,"equal_weights","Gaussian"
0.838838838838839,0,"equal_weights","Gaussian"
0.83983983983984,0,"equal_weights","Gaussian"
0.840840840840841,0,"equal_weights","Gaussian"
0.841841841841842,0,"equal_weights","Gaussian"
0.842842842842843,0,"equal_weights","Gaussian"
0.843843843843844,0,"equal_weights","Gaussian"
0.844844844844845,0,"equal_weights","Gaussian"
0.845845845845846,0,"equal_weights","Gaussian"
0.846846846846847,0,"equal_weights","Gaussian"
0.847847847847848,0,"equal_weights","Gaussian"
0.848848848848849,0,"equal_weights","Gaussian"
0.84984984984985,0,"equal_weights","Gaussian"
0.850850850850851,0,"equal_weights","Gaussian"
0.851851851851852,0,"equal_weights","Gaussian"
0.852852852852853,0,"equal_weights","Gaussian"
0.853853853853854,0,"equal_weights","Gaussian"
0.854854854854855,0,"equal_weights","Gaussian"
0.855855855855856,0,"equal_weights","Gaussian"
0.856856856856857,0,"equal_weights","Gaussian"
0.857857857857858,0,"equal_weights","Gaussian"
0.858858858858859,0,"equal_weights","Gaussian"
0.85985985985986,0,"equal_weights","Gaussian"
0.860860860860861,0,"equal_weights","Gaussian"
0.861861861861862,0,"equal_weights","Gaussian"
0.862862862862863,0,"equal_weights","Gaussian"
0.863863863863864,0,"equal_weights","Gaussian"
0.864864864864865,0,"equal_weights","Gaussian"
0.865865865865866,0,"equal_weights","Gaussian"
0.866866866866867,0,"equal_weights","Gaussian"
0.867867867867868,0,"equal_weights","Gaussian"
0.868868868868869,0,"equal_weights","Gaussian"
0.86986986986987,0,"equal_weights","Gaussian"
0.870870870870871,0,"equal_weights","Gaussian"
0.871871871871872,0,"equal_weights","Gaussian"
0.872872872872873,0,"equal_weights","Gaussian"
0.873873873873874,0,"equal_weights","Gaussian"
0.874874874874875,0,"equal_weights","Gaussian"
0.875875875875876,0,"equal_weights","Gaussian"
0.876876876876877,0,"equal_weights","Gaussian"
0.877877877877878,0,"equal_weights","Gaussian"
0.878878878878879,0,"equal_weights","Gaussian"
0.87987987987988,0,"equal_weights","Gaussian"
0.880880880880881,0,"equal_weights","Gaussian"
0.881881881881882,0,"equal_weights","Gaussian"
0.882882882882883,0,"equal_weights","Gaussian"
0.883883883883884,0,"equal_weights","Gaussian"
0.884884884884885,0,"equal_weights","Gaussian"
0.885885885885886,0,"equal_weights","Gaussian"
0.886886886886887,0,"equal_weights","Gaussian"
0.887887887887888,0,"equal_weights","Gaussian"
0.888888888888889,0,"equal_weights","Gaussian"
0.88988988988989,0,"equal_weights","Gaussian"
0.890890890890891,0,"equal_weights","Gaussian"
0.891891891891892,0,"equal_weights","Gaussian"
0.892892892892893,0,"equal_weights","Gaussian"
0.893893893893894,0,"equal_weights","Gaussian"
0.894894894894895,0,"equal_weights","Gaussian"
0.895895895895896,0,"equal_weights","Gaussian"
0.896896896896897,0,"equal_weights","Gaussian"
0.897897897897898,0,"equal_weights","Gaussian"
0.898898898898899,0,"equal_weights","Gaussian"
0.8998998998999,0,"equal_weights","Gaussian"
0.900900900900901,0,"equal_weights","Gaussian"
0.901901901901902,0,"equal_weights","Gaussian"
0.902902902902903,0,"equal_weights","Gaussian"
0.903903903903904,0,"equal_weights","Gaussian"
0.904904904904905,0,"equal_weights","Gaussian"
0.905905905905906,0,"equal_weights","Gaussian"
0.906906906906907,0,"equal_weights","Gaussian"
0.907907907907908,0,"equal_weights","Gaussian"
0.908908908908909,0,"equal_weights","Gaussian"
0.90990990990991,0,"equal_weights","Gaussian"
0.910910910910911,0,"equal_weights","Gaussian"
0.911911911911912,0,"equal_weights","Gaussian"
0.912912912912913,0,"equal_weights","Gaussian"
0.913913913913914,0,"equal_weights","Gaussian"
0.914914914914915,0,"equal_weights","Gaussian"
0.915915915915916,0,"equal_weights","Gaussian"
0.916916916916917,0,"equal_weights","Gaussian"
0.917917917917918,0,"equal_weights","Gaussian"
0.918918918918919,0,"equal_weights","Gaussian"
0.91991991991992,0,"equal_weights","Gaussian"
0.920920920920921,0,"equal_weights","Gaussian"
0.921921921921922,0,"equal_weights","Gaussian"
0.922922922922923,0,"equal_weights","Gaussian"
0.923923923923924,0,"equal_weights","Gaussian"
0.924924924924925,0,"equal_weights","Gaussian"
0.925925925925926,0,"equal_weights","Gaussian"
0.926926926926927,0,"equal_weights","Gaussian"
0.927927927927928,0,"equal_weights","Gaussian"
0.928928928928929,0,"equal_weights","Gaussian"
0.92992992992993,0,"equal_weights","Gaussian"
0.930930930930931,0,"equal_weights","Gaussian"
0.931931931931932,0,"equal_weights","Gaussian"
0.932932932932933,0,"equal_weights","Gaussian"
0.933933933933934,0,"equal_weights","Gaussian"
0.934934934934935,0,"equal_weights","Gaussian"
0.935935935935936,0,"equal_weights","Gaussian"
0.936936936936937,0,"equal_weights","Gaussian"
0.937937937937938,0,"equal_weights","Gaussian"
0.938938938938939,0,"equal_weights","Gaussian"
0.93993993993994,0,"equal_weights","Gaussian"
0.940940940940941,0,"equal_weights","Gaussian"
0.941941941941942,0,"equal_weights","Gaussian"
0.942942942942943,0,"equal_weights","Gaussian"
0.943943943943944,0,"equal_weights","Gaussian"
0.944944944944945,0,"equal_weights","Gaussian"
0.945945945945946,0,"equal_weights","Gaussian"
0.946946946946947,0,"equal_weights","Gaussian"
0.947947947947948,0,"equal_weights","Gaussian"
0.948948948948949,0,"equal_weights","Gaussian"
0.94994994994995,0,"equal_weights","Gaussian"
0.950950950950951,0,"equal_weights","Gaussian"
0.951951951951952,0,"equal_weights","Gaussian"
0.952952952952953,0,"equal_weights","Gaussian"
0.953953953953954,0,"equal_weights","Gaussian"
0.954954954954955,0,"equal_weights","Gaussian"
0.955955955955956,0,"equal_weights","Gaussian"
0.956956956956957,0,"equal_weights","Gaussian"
0.957957957957958,0,"equal_weights","Gaussian"
0.958958958958959,0,"equal_weights","Gaussian"
0.95995995995996,0,"equal_weights","Gaussian"
0.960960960960961,0,"equal_weights","Gaussian"
0.961961961961962,0,"equal_weights","Gaussian"
0.962962962962963,0,"equal_weights","Gaussian"
0.963963963963964,0,"equal_weights","Gaussian"
0.964964964964965,0,"equal_weights","Gaussian"
0.965965965965966,0,"equal_weights","Gaussian"
0.966966966966967,0,"equal_weights","Gaussian"
0.967967967967968,0,"equal_weights","Gaussian"
0.968968968968969,0,"equal_weights","Gaussian"
0.96996996996997,0,"equal_weights","Gaussian"
0.970970970970971,0,"equal_weights","Gaussian"
0.971971971971972,0,"equal_weights","Gaussian"
0.972972972972973,0,"equal_weights","Gaussian"
0.973973973973974,0,"equal_weights","Gaussian"
0.974974974974975,0,"equal_weights","Gaussian"
0.975975975975976,0,"equal_weights","Gaussian"
0.976976976976977,0,"equal_weights","Gaussian"
0.977977977977978,0,"equal_weights","Gaussian"
0.978978978978979,0,"equal_weights","Gaussian"
0.97997997997998,0,"equal_weights","Gaussian"
0.980980980980981,0,"equal_weights","Gaussian"
0.981981981981982,0,"equal_weights","Gaussian"
0.982982982982983,0,"equal_weights","Gaussian"
0.983983983983984,0,"equal_weights","Gaussian"
0.984984984984985,0,"equal_weights","Gaussian"
0.985985985985986,0,"equal_weights","Gaussian"
0.986986986986987,0,"equal_weights","Gaussian"
0.987987987987988,0,"equal_weights","Gaussian"
0.988988988988989,0,"equal_weights","Gaussian"
0.98998998998999,0,"equal_weights","Gaussian"
0.990990990990991,0,"equal_weights","Gaussian"
0.991991991991992,0,"equal_weights","Gaussian"
0.992992992992993,0,"equal_weights","Gaussian"
0.993993993993994,0,"equal_weights","Gaussian"
0.994994994994995,0,"equal_weights","Gaussian"
0.995995995995996,0,"equal_weights","Gaussian"
0.996996996996997,0,"equal_weights","Gaussian"
0.997997997997998,0,"equal_weights","Gaussian"
0.998998998998999,0,"equal_weights","Gaussian"
1,0,"equal_weights","Gaussian"
0,3.58276971529402e-31,"maximum_entropy","Gaussian"
0.001001001001001,6.57111417769948e-31,"maximum_entropy","Gaussian"
0.002002002002002,1.20215850135561e-30,"maximum_entropy","Gaussian"
0.003003003003003,2.19374957784311e-30,"maximum_entropy","Gaussian"
0.004004004004004,3.99314396523206e-30,"maximum_entropy","Gaussian"
0.005005005005005,7.25012485591406e-30,"maximum_entropy","Gaussian"
0.00600600600600601,1.31304195449859e-29,"maximum_entropy","Gaussian"
0.00700700700700701,2.37199800734355e-29,"maximum_entropy","Gaussian"
0.00800800800800801,4.27417831331364e-29,"maximum_entropy","Gaussian"
0.00900900900900901,7.68234050736709e-29,"maximum_entropy","Gaussian"
0.01001001001001,1.37732702358425e-28,"maximum_entropy","Gaussian"
0.011011011011011,2.46310646498391e-28,"maximum_entropy","Gaussian"
0.012012012012012,4.3937151673967e-28,"maximum_entropy","Gaussian"
0.013013013013013,7.81777585027617e-28,"maximum_entropy","Gaussian"
0.014014014014014,1.38751321724032e-27,"maximum_entropy","Gaussian"
0.015015015015015,2.45636919928639e-27,"maximum_entropy","Gaussian"
0.016016016016016,4.33763252741792e-27,"maximum_entropy","Gaussian"
0.017017017017017,7.64037140545933e-27,"maximum_entropy","Gaussian"
0.018018018018018,1.34239023340687e-26,"maximum_entropy","Gaussian"
0.019019019019019,2.35258702071619e-26,"maximum_entropy","Gaussian"
0.02002002002002,4.11258804995179e-26,"maximum_entropy","Gaussian"
0.021021021021021,7.17112547414154e-26,"maximum_entropy","Gaussian"
0.022022022022022,1.24727447101982e-25,"maximum_entropy","Gaussian"
0.023023023023023,2.1639107525642e-25,"maximum_entropy","Gaussian"
0.024024024024024,3.74471918921643e-25,"maximum_entropy","Gaussian"
0.025025025025025,6.46400624094236e-25,"maximum_entropy","Gaussian"
0.026026026026026,1.11297876324951e-24,"maximum_entropy","Gaussian"
0.027027027027027,1.91150125666999e-24,"maximum_entropy","Gaussian"
0.028028028028028,3.27465006841089e-24,"maximum_entropy","Gaussian"
0.029029029029029,5.59574360859097e-24,"maximum_entropy","Gaussian"
0.03003003003003,9.53791211851921e-24,"maximum_entropy","Gaussian"
0.031031031031031,1.6216287128997e-23,"maximum_entropy","Gaussian"
0.032032032032032,2.75012310019641e-23,"maximum_entropy","Gaussian"
0.033033033033033,4.652168563343e-23,"maximum_entropy","Gaussian"
0.034034034034034,7.84984985735155e-23,"maximum_entropy","Gaussian"
0.035035035035035,1.32120393261652e-22,"maximum_entropy","Gaussian"
0.036036036036036,2.21809919875358e-22,"maximum_entropy","Gaussian"
0.037037037037037,3.71445132680792e-22,"maximum_entropy","Gaussian"
0.038038038038038,6.20455985319236e-22,"maximum_entropy","Gaussian"
0.039039039039039,1.03378418656634e-21,"maximum_entropy","Gaussian"
0.04004004004004,1.71811168110947e-21,"maximum_entropy","Gaussian"
0.041041041041041,2.84823288303233e-21,"maximum_entropy","Gaussian"
0.042042042042042,4.709797136546e-21,"maximum_entropy","Gaussian"
0.043043043043043,7.76839868756602e-21,"maximum_entropy","Gaussian"
0.044044044044044,1.27809580904718e-20,"maximum_entropy","Gaussian"
0.045045045045045,2.09748041817443e-20,"maximum_entropy","Gaussian"
0.046046046046046,3.43348392856855e-20,"maximum_entropy","Gaussian"
0.047047047047047,5.60627920075559e-20,"maximum_entropy","Gaussian"
0.048048048048048,9.13097230808351e-20,"maximum_entropy","Gaussian"
0.049049049049049,1.48341248049581e-19,"maximum_entropy","Gaussian"
0.05005005005005,2.40386144038328e-19,"maximum_entropy","Gaussian"
0.0510510510510511,3.88561290945111e-19,"maximum_entropy","Gaussian"
0.0520520520520521,6.26487247694909e-19,"maximum_entropy","Gaussian"
0.0530530530530531,1.00755215630016e-18,"maximum_entropy","Gaussian"
0.0540540540540541,1.61631289599866e-18,"maximum_entropy","Gaussian"
0.0550550550550551,2.58634191946746e-18,"maximum_entropy","Gaussian"
0.0560560560560561,4.12808888154103e-18,"maximum_entropy","Gaussian"
0.0570570570570571,6.57226005777282e-18,"maximum_entropy","Gaussian"
0.0580580580580581,1.04371767844951e-17,"maximum_entropy","Gaussian"
0.0590590590590591,1.65330865456297e-17,"maximum_entropy","Gaussian"
0.0600600600600601,2.61232639384392e-17,"maximum_entropy","Gaussian"
0.0610610610610611,4.11721491388533e-17,"maximum_entropy","Gaussian"
0.0620620620620621,6.47265167020402e-17,"maximum_entropy","Gaussian"
0.0630630630630631,1.01499413802136e-16,"maximum_entropy","Gaussian"
0.0640640640640641,1.58762318276353e-16,"maximum_entropy","Gaussian"
0.0650650650650651,2.47704518868682e-16,"maximum_entropy","Gaussian"
0.0660660660660661,3.85498796635732e-16,"maximum_entropy","Gaussian"
0.0670670670670671,5.98431882949372e-16,"maximum_entropy","Gaussian"
0.0680680680680681,9.26635683199415e-16,"maximum_entropy","Gaussian"
0.0690690690690691,1.43121841781356e-15,"maximum_entropy","Gaussian"
0.0700700700700701,2.20498384670067e-15,"maximum_entropy","Gaussian"
0.0710710710710711,3.38850013913717e-15,"maximum_entropy","Gaussian"
0.0720720720720721,5.19412268013897e-15,"maximum_entropy","Gaussian"
0.0730730730730731,7.94181009384112e-15,"maximum_entropy","Gaussian"
0.0740740740740741,1.21123773515356e-14,"maximum_entropy","Gaussian"
0.0750750750750751,1.84264590646128e-14,"maximum_entropy","Gaussian"
0.0760760760760761,2.79612756276854e-14,"maximum_entropy","Gaussian"
0.0770770770770771,4.23228274822443e-14,"maximum_entropy","Gaussian"
0.0780780780780781,6.38991332596127e-14,"maximum_entropy","Gaussian"
0.0790790790790791,9.62316340243253e-14,"maximum_entropy","Gaussian"
0.0800800800800801,1.4455840667496e-13,"maximum_entropy","Gaussian"
0.0810810810810811,2.1660648007866e-13,"maximum_entropy","Gaussian"
0.0820820820820821,3.23744304565053e-13,"maximum_entropy","Gaussian"
0.0830830830830831,4.82653465072644e-13,"maximum_entropy","Gaussian"
0.0840840840840841,7.17746890453217e-13,"maximum_entropy","Gaussian"
0.0850850850850851,1.06465723694055e-12,"maximum_entropy","Gaussian"
0.0860860860860861,1.57525512441562e-12,"maximum_entropy","Gaussian"
0.0870870870870871,2.32484814765914e-12,"maximum_entropy","Gaussian"
0.0880880880880881,3.42247970257445e-12,"maximum_entropy","Gaussian"
0.0890890890890891,5.02562142736329e-12,"maximum_entropy","Gaussian"
0.0900900900900901,7.36107529287264e-12,"maximum_entropy","Gaussian"
0.0910910910910911,1.07546269099708e-11,"maximum_entropy","Gaussian"
0.0920920920920921,1.56729965275172e-11,"maximum_entropy","Gaussian"
0.0930930930930931,2.27830217932616e-11,"maximum_entropy","Gaussian"
0.0940940940940941,3.30349165042856e-11,"maximum_entropy","Gaussian"
0.0950950950950951,4.77790709771473e-11,"maximum_entropy","Gaussian"
0.0960960960960961,6.89294460369319e-11,"maximum_entropy","Gaussian"
0.0970970970970971,9.91915039468588e-11,"maximum_entropy","Gaussian"
0.0980980980980981,1.42379269914994e-10,"maximum_entropy","Gaussian"
0.0990990990990991,2.03855131385227e-10,"maximum_entropy","Gaussian"
0.1001001001001,2.91138160550306e-10,"maximum_entropy","Gaussian"
0.101101101101101,4.14743147565413e-10,"maximum_entropy","Gaussian"
0.102102102102102,5.89334552653045e-10,"maximum_entropy","Gaussian"
0.103103103103103,8.35309055131981e-10,"maximum_entropy","Gaussian"
0.104104104104104,1.18095968985135e-09,"maximum_entropy","Gaussian"
0.105105105105105,1.66542683491699e-09,"maximum_entropy","Gaussian"
0.106106106106106,2.34271059688259e-09,"maximum_entropy","Gaussian"
0.107107107107107,3.28711066594129e-09,"maximum_entropy","Gaussian"
0.108108108108108,4.60058022956624e-09,"maximum_entropy","Gaussian"
0.109109109109109,6.42263869714903e-09,"maximum_entropy","Gaussian"
0.11011011011011,8.94369487249216e-09,"maximum_entropy","Gaussian"
0.111111111111111,1.24229019188786e-08,"maximum_entropy","Gaussian"
0.112112112112112,1.7212015887142e-08,"maximum_entropy","Gaussian"
0.113113113113113,2.37871833347686e-08,"maximum_entropy","Gaussian"
0.114114114114114,3.27911691171897e-08,"maximum_entropy","Gaussian"
0.115115115115115,4.50892884607846e-08,"maximum_entropy","Gaussian"
0.116116116116116,6.18432724699768e-08,"maximum_entropy","Gaussian"
0.117117117117117,8.46085286415316e-08,"maximum_entropy","Gaussian"
0.118118118118118,1.15461826279331e-07,"maximum_entropy","Gaussian"
0.119119119119119,1.57168425356486e-07,"maximum_entropy","Gaussian"
0.12012012012012,2.13400179933617e-07,"maximum_entropy","Gaussian"
0.121121121121121,2.89019310184091e-07,"maximum_entropy","Gaussian"
0.122122122122122,3.90446504102828e-07,"maximum_entropy","Gaussian"
0.123123123123123,5.26136966983475e-07,"maximum_entropy","Gaussian"
0.124124124124124,7.07194207460632e-07,"maximum_entropy","Gaussian"
0.125125125125125,9.48159001193255e-07,"maximum_entropy","Gaussian"
0.126126126126126,1.26802042613474e-06,"maximum_entropy","Gaussian"
0.127127127127127,1.6915074946712e-06,"maximum_entropy","Gaussian"
0.128128128128128,2.25073416275621e-06,"maximum_entropy","Gaussian"
0.129129129129129,2.98728789558138e-06,"maximum_entropy","Gaussian"
0.13013013013013,3.95487311955872e-06,"maximum_entropy","Gaussian"
0.131131131131131,5.22264649227262e-06,"maximum_entropy","Gaussian"
0.132132132132132,6.87941178013993e-06,"maximum_entropy","Gaussian"
0.133133133133133,9.03887916469498e-06,"maximum_entropy","Gaussian"
0.134134134134134,1.18462380394724e-05,"maximum_entropy","Gaussian"
0.135135135135135,1.54863449728508e-05,"maximum_entropy","Gaussian"
0.136136136136136,2.01938907894004e-05,"maximum_entropy","Gaussian"
0.137137137137137,2.62659840835829e-05,"maximum_entropy","Gaussian"
0.138138138138138,3.40776744696477e-05,"maximum_entropy","Gaussian"
0.139139139139139,4.41010391487153e-05,"maximum_entropy","Gaussian"
0.14014014014014,5.69285726930811e-05,"maximum_entropy","Gaussian"
0.141141141141141,7.33017541335608e-05,"maximum_entropy","Gaussian"
0.142142142142142,9.41458193464954e-05,"maximum_entropy","Gaussian"
0.143143143143143,0.000120611942215843,"maximum_entropy","Gaussian"
0.144144144144144,0.00015412822685751,"maximum_entropy","Gaussian"
0.145145145145145,0.000196461136946369,"maximum_entropy","Gaussian"
0.146146146146146,0.000249789238237586,"maximum_entropy","Gaussian"
0.147147147147147,0.000316791407712654,"maximum_entropy","Gaussian"
0.148148148148148,0.000400751967895406,"maximum_entropy","Gaussian"
0.149149149149149,0.000505685537606189,"maximum_entropy","Gaussian"
0.15015015015015,0.000636484749754065,"maximum_entropy","Gaussian"
0.151151151151151,0.000799094370679977,"maximum_entropy","Gaussian"
0.152152152152152,0.00100071576079169,"maximum_entropy","Gaussian"
0.153153153153153,0.00125004603803841,"maximum_entropy","Gaussian"
0.154154154154154,0.00155755673771768,"maximum_entropy","Gaussian"
0.155155155155155,0.00193581719579852,"maximum_entropy","Gaussian"
0.156156156156156,0.00239986830780498,"maximum_entropy","Gaussian"
0.157157157157157,0.00296765271833942,"maximum_entropy","Gaussian"
0.158158158158158,0.00366050786192953,"maximum_entropy","Gaussian"
0.159159159159159,0.00450372858567155,"maximum_entropy","Gaussian"
0.16016016016016,0.00552720631684365,"maximum_entropy","Gaussian"
0.161161161161161,0.00676615187008492,"maximum_entropy","Gaussian"
0.162162162162162,0.00826190899180615,"maximum_entropy","Gaussian"
0.163163163163163,0.0100628655844401,"maximum_entropy","Gaussian"
0.164164164164164,0.012225469207747,"maximum_entropy","Gaussian"
0.165165165165165,0.0148153528844663,"maximum_entropy","Gaussian"
0.166166166166166,0.0179085764075726,"maximum_entropy","Gaussian"
0.167167167167167,0.0215929872200589,"maximum_entropy","Gaussian"
0.168168168168168,0.0259697034797109,"maximum_entropy","Gaussian"
0.169169169169169,0.0311547200964822,"maximum_entropy","Gaussian"
0.17017017017017,0.0372806363074515,"maximum_entropy","Gaussian"
0.171171171171171,0.0444985007070814,"maximum_entropy","Gaussian"
0.172172172172172,0.0529797665579218,"maximum_entropy","Gaussian"
0.173173173173173,0.0629183466565096,"maximum_entropy","Gaussian"
0.174174174174174,0.0745327530185902,"maximum_entropy","Gaussian"
0.175175175175175,0.0880683021867602,"maximum_entropy","Gaussian"
0.176176176176176,0.103799362076284,"maximum_entropy","Gaussian"
0.177177177177177,0.122031611001607,"maximum_entropy","Gaussian"
0.178178178178178,0.14310427392549,"maximum_entropy","Gaussian"
0.179179179179179,0.167392295123067,"maximum_entropy","Gaussian"
0.18018018018018,0.195308400453774,"maximum_entropy","Gaussian"
0.181181181181181,0.227304996406141,"maximum_entropy","Gaussian"
0.182182182182182,0.263875847166994,"maximum_entropy","Gaussian"
0.183183183183183,0.305557465332312,"maximum_entropy","Gaussian"
0.184184184184184,0.352930146706767,"maximum_entropy","Gaussian"
0.185185185185185,0.406618575135962,"maximum_entropy","Gaussian"
0.186186186186186,0.467291919697636,"maximum_entropy","Gaussian"
0.187187187187187,0.535663344074889,"maximum_entropy","Gaussian"
0.188188188188188,0.612488846780766,"maximum_entropy","Gaussian"
0.189189189189189,0.698565351334397,"maximum_entropy","Gaussian"
0.19019019019019,0.794727967731877,"maximum_entropy","Gaussian"
0.191191191191191,0.901846350823268,"maximum_entropy","Gaussian"
0.192192192192192,1.02082008768935,"maximum_entropy","Gaussian"
0.193193193193193,1.15257305496534,"maximum_entropy","Gaussian"
0.194194194194194,1.29804669839805,"maximum_entropy","Gaussian"
0.195195195195195,1.45819220081262,"maximum_entropy","Gaussian"
0.196196196196196,1.63396152110838,"maximum_entropy","Gaussian"
0.197197197197197,1.82629730583834,"maximum_entropy","Gaussian"
0.198198198198198,2.03612169621314,"maximum_entropy","Gaussian"
0.199199199199199,2.26432407679109,"maximum_entropy","Gaussian"
0.2002002002002,2.51174783736757,"maximum_entropy","Gaussian"
0.201201201201201,2.77917624627246,"maximum_entropy","Gaussian"
0.202202202202202,3.06731756095139,"maximum_entropy","Gaussian"
0.203203203203203,3.3767895297949,"maximum_entropy","Gaussian"
0.204204204204204,3.70810346706344,"maximum_entropy","Gaussian"
0.205205205205205,4.06164810974985,"maximum_entropy","Gaussian"
0.206206206206206,4.4376734905874,"maximum_entropy","Gaussian"
0.207207207207207,4.83627508438132,"maximum_entropy","Gaussian"
0.208208208208208,5.25737850463137,"maximum_entropy","Gaussian"
0.209209209209209,5.70072504324598,"maximum_entropy","Gaussian"
0.21021021021021,6.16585835727788,"maximum_entropy","Gaussian"
0.211211211211211,6.65211261234659,"maximum_entropy","Gaussian"
0.212212212212212,7.15860239214173,"maximum_entropy","Gaussian"
0.213213213213213,7.68421467661633,"maximum_entropy","Gaussian"
0.214214214214214,8.22760317780158,"maximum_entropy","Gaussian"
0.215215215215215,8.78718530137388,"maximum_entropy","Gaussian"
0.216216216216216,9.36114197411956,"maximum_entropy","Gaussian"
0.217217217217217,9.94742054239405,"maximum_entropy","Gaussian"
0.218218218218218,10.5437409048741,"maximum_entropy","Gaussian"
0.219219219219219,11.1476049948649,"maximum_entropy","Gaussian"
0.22022022022022,11.7563096738613,"maximum_entropy","Gaussian"
0.221221221221221,12.3669630398637,"maximum_entropy","Gaussian"
0.222222222222222,12.9765040922054,"maximum_entropy","Gaussian"
0.223223223223223,13.5817256305669,"maximum_entropy","Gaussian"
0.224224224224224,14.1793002008224,"maximum_entropy","Gaussian"
0.225225225225225,14.7658088358242,"maximum_entropy","Gaussian"
0.226226226226226,15.3377722767133,"maximum_entropy","Gaussian"
0.227227227227227,15.8916843014015,"maximum_entropy","Gaussian"
0.228228228228228,16.4240467330166,"maximum_entropy","Gaussian"
0.229229229229229,16.931405653809,"maximum_entropy","Gaussian"
0.23023023023023,17.4103883106377,"maximum_entropy","Gaussian"
0.231231231231231,17.8577401678895,"maximum_entropy","Gaussian"
0.232232232232232,18.2703615435519,"maximum_entropy","Gaussian"
0.233233233233233,18.6453432549449,"maximum_entropy","Gaussian"
0.234234234234234,18.9800007028587,"maximum_entropy","Gaussian"
0.235235235235235,19.2719058367953,"maximum_entropy","Gaussian"
0.236236236236236,19.5189164696373,"maximum_entropy","Gaussian"
0.237237237237237,19.7192024470407,"maximum_entropy","Gaussian"
0.238238238238238,19.8712682245347,"maximum_entropy","Gaussian"
