"P0","MSYR","ROI","P1993","alpha","alpha_status","method"
15745.6,0.0163504,0.015749,8039.97,0.346491,"varying","MCMC"
11987.4,0.0336983,0.0245876,9418.92,0.144549,"varying","MCMC"
11737.6,0.0354395,0.0306805,8503.57,0.370713,"varying","MCMC"
13281,0.0258822,0.0251683,7894.8,0.355831,"varying","MCMC"
13094.1,0.0269987,0.0219249,9341.72,0.74792,"varying","MCMC"
14564.6,0.0204066,0.0183928,8918.23,0.783767,"varying","MCMC"
13402.3,0.025295,0.0240993,8138.53,0.466614,"varying","MCMC"
14849.9,0.0191785,0.0187189,7898.05,0.252098,"varying","MCMC"
13181.3,0.026406,0.0254333,7990.25,0.417254,"varying","MCMC"
15552.2,0.0169394,0.0162646,8127.48,0.63466,"varying","MCMC"
15235.7,0.0179831,0.0169983,8398.94,0.109235,"varying","MCMC"
17215.6,0.0131448,0.0117676,9301.09,0.134136,"varying","MCMC"
13192.2,0.0263088,0.026394,7500.01,0.390716,"varying","MCMC"
12163.1,0.0324715,0.0273884,8796.93,0.0791652,"varying","MCMC"
17203.3,0.0128711,0.0119938,8417.63,0.0577954,"varying","MCMC"
14709.7,0.0197542,0.0187874,8291.23,0.124535,"varying","MCMC"
13045.7,0.0271726,0.0246747,8529.42,0.0373765,"varying","MCMC"
13811.1,0.023198,0.0243638,6647.61,0.151999,"varying","MCMC"
14127.5,0.0220772,0.0201995,8681.52,0.576593,"varying","MCMC"
12167.5,0.0324293,0.0284764,8547.96,0.359869,"varying","MCMC"
12092.6,0.032893,0.0324361,7589.35,0.758595,"varying","MCMC"
15174,0.0180641,0.0176497,7848.95,0.100698,"varying","MCMC"
13846.2,0.0232457,0.0216828,8431.64,0.728739,"varying","MCMC"
15028.4,0.0185101,0.0183012,7643.58,0.541814,"varying","MCMC"
14227,0.0215636,0.0209079,8002.91,0.626615,"varying","MCMC"
14289.8,0.0212758,0.0209476,7781.01,0.257664,"varying","MCMC"
13642.1,0.0240526,0.0244172,7325.77,0.701349,"varying","MCMC"
19303.4,0.00912456,0.00805354,8244.38,0.310201,"varying","MCMC"
12945.3,0.0276781,0.0265069,8016.34,0.347595,"varying","MCMC"
14637.4,0.0202401,0.0173904,9400.55,0.438426,"varying","MCMC"
15552,0.0169789,0.0161545,8289.03,0.0135586,"varying","MCMC"
15208,0.0181572,0.0167081,8772.17,0.295749,"varying","MCMC"
12792.1,0.0284871,0.0293458,7123.62,0.26826,"varying","MCMC"
15442,0.0171864,0.0168434,7741.62,0.145329,"varying","MCMC"
15021.6,0.0186934,0.0176173,8434.48,0.36853,"varying","MCMC"
13472.3,0.0249926,0.0229515,8521.1,0.0608883,"varying","MCMC"
15878.2,0.0158928,0.0155077,7717.57,0.0861923,"varying","MCMC"
13893.7,0.022905,0.0231332,7394.04,0.616317,"varying","MCMC"
13656.5,0.0240302,0.0236742,7762.25,0.492346,"varying","MCMC"
13791.2,0.0234857,0.02198,8387.39,0.621414,"varying","MCMC"
14658.4,0.0199528,0.0188853,8353.2,0.183979,"varying","MCMC"
13219.5,0.0262948,0.0229791,8881.71,0.339487,"varying","MCMC"
13995.4,0.0225726,0.0213963,8272.09,0.902019,"varying","MCMC"
14645.7,0.0201173,0.0180842,8961.34,0.713234,"varying","MCMC"
14339.5,0.0211814,0.0198594,8441.74,0.00498157,"varying","MCMC"
12145.1,0.032586,0.0279003,8701.45,0.824262,"varying","MCMC"
15088.6,0.0186545,0.0164646,9242.92,0.871568,"varying","MCMC"
14972.7,0.0187595,0.0182513,7944.13,0.287517,"varying","MCMC"
16856.3,0.0133236,0.0128525,7434.59,0.73627,"varying","MCMC"
12277.4,0.0317163,0.0274459,8676.59,0.0937634,"varying","MCMC"
13812.8,0.0234089,0.021603,8537.27,0.664905,"varying","MCMC"
14704.6,0.019678,0.0193657,7768.59,0.469594,"varying","MCMC"
14885.9,0.0191231,0.0182287,8266.08,0.419198,"varying","MCMC"
14381.7,0.0208537,0.0209769,7415.24,0.000661921,"varying","MCMC"
13994.9,0.0225506,0.0216825,8098.74,0.133621,"varying","MCMC"
14441.8,0.0208429,0.0189928,8779.56,0.912438,"varying","MCMC"
14903.7,0.0190157,0.0184019,8035.78,0.172658,"varying","MCMC"
16082.6,0.0154177,0.0147974,8046.08,0.412744,"varying","MCMC"
14860.8,0.0192121,0.0183042,8272.67,0.344477,"varying","MCMC"
14134.3,0.0220303,0.0203819,8564.83,0.269256,"varying","MCMC"
14735.7,0.0196659,0.0186638,8321.86,0.44013,"varying","MCMC"
14303.9,0.0212946,0.0202415,8269.5,0.0884148,"varying","MCMC"
12187.2,0.0323269,0.026063,9053.77,0.253327,"varying","MCMC"
16571.6,0.0142391,0.013467,8254.9,0.728183,"varying","MCMC"
13939.2,0.0228375,0.0213287,8432.37,0.628415,"varying","MCMC"
12906.4,0.0279291,0.0254397,8471.34,0.522214,"varying","MCMC"
14567.4,0.0200603,0.0205757,6960.33,0.274258,"varying","MCMC"
14850.5,0.0190819,0.0191439,7381.27,0.590269,"varying","MCMC"
14444,0.0208373,0.0189647,8792.96,0.176532,"varying","MCMC"
12790.7,0.0284839,0.0297424,6918.21,0.299553,"varying","MCMC"
17721.8,0.0117864,0.0109216,8288.05,0.868439,"varying","MCMC"
13103,0.0268028,0.0262892,7775.94,0.411815,"varying","MCMC"
13708.5,0.0237589,0.023851,7497.09,0.156312,"varying","MCMC"
15129.6,0.0183237,0.0173342,8384.45,0.82791,"varying","MCMC"
16740.2,0.0139842,0.0129322,8712.59,0.370921,"varying","MCMC"
12120.9,0.0327121,0.0313309,7870.5,0.671718,"varying","MCMC"
13771.3,0.0235856,0.0219076,8463.61,0.0271638,"varying","MCMC"
15088.2,0.0186366,0.0165706,9163.08,0.709754,"varying","MCMC"
15075.4,0.0184574,0.0177071,8169.89,0.347139,"varying","MCMC"
16680.2,0.0142318,0.0129218,9057.55,0.359162,"varying","MCMC"
14372.9,0.0210346,0.0198774,8349.58,0.122762,"varying","MCMC"
13554.9,0.024699,0.0206453,9306.65,0.269493,"varying","MCMC"
12255.4,0.031867,0.0268936,8824.5,0.699693,"varying","MCMC"
15531.7,0.0170233,0.016262,8220.58,0.104731,"varying","MCMC"
13526,0.0245538,0.0258084,6706.28,0.273325,"varying","MCMC"
12504.5,0.0303273,0.0242821,9208.73,0.194821,"varying","MCMC"
14514,0.0203996,0.0200335,7814.65,0.879788,"varying","MCMC"
15282.2,0.0178577,0.0167689,8498.1,0.636979,"varying","MCMC"
15819.6,0.0159254,0.015854,7166.61,0.17067,"varying","MCMC"
17158.2,0.0134416,0.0116652,9806.63,0.444842,"varying","MCMC"
14722,0.0195976,0.0193891,7674.35,0.49495,"varying","MCMC"
19409.2,0.00947666,0.00823172,9494.29,0.287076,"varying","MCMC"
14810.7,0.0194226,0.0182709,8446.22,0.00134661,"varying","MCMC"
13980.7,0.0226878,0.020802,8633.47,0.520982,"varying","MCMC"
14953.8,0.0188893,0.0180031,8269.97,0.852577,"varying","MCMC"
15406.9,0.0172626,0.0170407,7591.97,0.0264711,"varying","MCMC"
13095.1,0.0269936,0.021924,9341.18,0.748971,"varying","MCMC"
14143,0.0220013,0.0202768,8607.72,0.293354,"varying","MCMC"
12903.4,0.0279604,0.0249064,8650.27,0.232119,"varying","MCMC"
12035,0.0333089,0.030611,8190.25,0.15603,"varying","MCMC"
16192,0.0151263,0.0145051,8036.77,0.688617,"varying","MCMC"
14578.8,0.0203806,0.018138,9051.73,0.84633,"varying","MCMC"
14866.7,0.0190878,0.0188075,7731.83,0.403828,"varying","MCMC"
12750,0.028759,0.0285128,7615.18,0.546306,"varying","MCMC"
16663.8,0.0139023,0.0133215,7862.86,0.479791,"varying","MCMC"
14445.5,0.0208805,0.018528,9052.58,0.695644,"varying","MCMC"
16247.1,0.0146199,0.0145279,6680.15,0.154435,"varying","MCMC"
12917.5,0.0278716,0.025249,8519.26,0.563265,"varying","MCMC"
13931.4,0.0228657,0.0214316,8391.97,0.262061,"varying","MCMC"
14715.1,0.0195375,0.0198212,7171.15,0.368967,"varying","MCMC"
17176,0.0130736,0.0119728,8851.73,0.0571836,"varying","MCMC"
14266.5,0.0215167,0.019677,8711.15,0.744681,"varying","MCMC"
12019.8,0.033457,0.0262843,9116.82,0.789402,"varying","MCMC"
15034.7,0.0186187,0.0177237,8289.42,0.0343687,"varying","MCMC"
15060.3,0.0185624,0.0175039,8428.24,0.704063,"varying","MCMC"
13555.5,0.0244823,0.0245841,7494.31,0.764773,"varying","MCMC"
12493.2,0.0303476,0.0270976,8523.76,0.197003,"varying","MCMC"
14264.9,0.0214027,0.0208222,7956.87,0.316451,"varying","MCMC"
13670.1,0.0239591,0.023726,7693.1,0.0927685,"varying","MCMC"
16884.5,0.0135499,0.0127034,8374.24,0.570082,"varying","MCMC"
13999.3,0.0226179,0.0206176,8695.62,0.623047,"varying","MCMC"
12547.2,0.0299731,0.029313,7740.76,0.613031,"varying","MCMC"
15564.8,0.016833,0.0164033,7835.33,0.539093,"varying","MCMC"
12800.9,0.0284237,0.0297247,6893.32,0.439112,"varying","MCMC"
13610.3,0.0242005,0.024619,7293.75,0.0833276,"varying","MCMC"
14445.3,0.0208073,0.0191716,8658.07,0.45504,"varying","MCMC"
16323.7,0.0147207,0.0142214,7798.96,0.381628,"varying","MCMC"
15272,0.0178073,0.0171155,8131.68,0.172003,"varying","MCMC"
14679.9,0.0198792,0.0187803,8379.71,0.553333,"varying","MCMC"
12228.6,0.0319708,0.0326046,7233.44,0.559824,"varying","MCMC"
12316,0.0313922,0.0325805,7011.52,0.67348,"varying","MCMC"
15114.2,0.0183599,0.0174473,8316.41,0.187475,"varying","MCMC"
13187.7,0.0264754,0.0226322,9035.3,0.494247,"varying","MCMC"
12706,0.0290393,0.0277352,8004.07,0.153417,"varying","MCMC"
14270.9,0.0213857,0.020734,8005.57,0.700504,"varying","MCMC"
19202,0.00960366,0.00845423,9069.23,0.568453,"varying","MCMC"
13802,0.0233703,0.0228857,7849.54,0.38898,"varying","MCMC"
15777.7,0.0163942,0.0153302,8570.85,0.128679,"varying","MCMC"
16166.2,0.0151954,0.0145722,8042.77,0.620357,"varying","MCMC"
15006,0.0188798,0.0169456,9043.77,0.464052,"varying","MCMC"
11912.1,0.0341455,0.0337469,7539.11,0.35481,"varying","MCMC"
15967.5,0.0157392,0.0150971,8084.78,0.374956,"varying","MCMC"
11637.6,0.0361855,0.0313803,8461.08,0.0942583,"varying","MCMC"
15860.7,0.0160468,0.0153724,8130.64,0.093174,"varying","MCMC"
13815.7,0.0231993,0.0241207,6869.56,0.152259,"varying","MCMC"
12384.4,0.0309871,0.0300727,7794.02,0.455687,"varying","MCMC"
13040.9,0.0271701,0.0255849,8200.08,0.115778,"varying","MCMC"
16514.3,0.0143284,0.0136533,8088.69,0.429542,"varying","MCMC"
12142.3,0.0325801,0.0301486,8163.41,0.824022,"varying","MCMC"
15996.1,0.0155389,0.0151948,7614.07,0.360356,"varying","MCMC"
13052.9,0.0270947,0.0258622,8067.04,0.431486,"varying","MCMC"
14025.6,0.0223685,0.0221117,7723.69,0.0596609,"varying","MCMC"
14066.3,0.0223095,0.0206778,8534.38,0.129596,"varying","MCMC"
12407.9,0.0308494,0.0292313,8022.81,0.412912,"varying","MCMC"
12261.3,0.0318178,0.0277284,8625.96,0.452238,"varying","MCMC"
13514.6,0.0247695,0.0231521,8356.02,0.822544,"varying","MCMC"
15039.1,0.0187068,0.0171975,8765.25,0.591624,"varying","MCMC"
13726,0.0236947,0.023539,7649.95,0.616191,"varying","MCMC"
15234.8,0.0178753,0.0174166,7893.23,0.133084,"varying","MCMC"
14053.1,0.0222268,0.022234,7540.48,0.357287,"varying","MCMC"
11794.6,0.0350497,0.0265814,9179.2,0.177038,"varying","MCMC"
13777.2,0.0235641,0.0218061,8503.01,0.855934,"varying","MCMC"
14806.4,0.0193042,0.0190171,7741.89,0.141015,"varying","MCMC"
13035.6,0.0272322,0.0245507,8587.41,0.0361597,"varying","MCMC"
14758.3,0.0193738,0.0196675,7143.08,0.234543,"varying","MCMC"
12006.9,0.0334932,0.0317843,7927.47,0.115608,"varying","MCMC"
12461.1,0.030522,0.0286538,8115.65,0.462224,"varying","MCMC"
13201.5,0.0263161,0.024952,8158.76,0.750355,"varying","MCMC"
15404.3,0.0174625,0.0164663,8438.01,0.0165866,"varying","MCMC"
14759,0.0195539,0.0187552,8172.62,0.852956,"varying","MCMC"
14723.4,0.0196721,0.0189371,8118.7,0.0819295,"varying","MCMC"
14367,0.0209703,0.0206145,7803.51,0.32191,"varying","MCMC"
13982.5,0.0225192,0.0226729,7439.32,0.209309,"varying","MCMC"
13890.2,0.0230554,0.0214617,8460.19,0.324111,"varying","MCMC"
12124.6,0.0327614,0.0246689,9350.6,0.673025,"varying","MCMC"
14627.4,0.0198718,0.0201424,7215.49,0.561619,"varying","MCMC"
17368,0.0124264,0.0116566,8109.77,0.07233,"varying","MCMC"
13086.5,0.0269455,0.0247775,8429.56,0.749818,"varying","MCMC"
13186.7,0.026433,0.0239397,8584.48,0.417228,"varying","MCMC"
13865.1,0.0232176,0.020828,8821.87,0.73972,"varying","MCMC"
15804,0.0162444,0.0154471,8279.88,0.522726,"varying","MCMC"
15317.5,0.0175718,0.017264,7716.23,0.7614,"varying","MCMC"
17496.2,0.012106,0.0113701,7931.82,0.419835,"varying","MCMC"
17041.9,0.0129478,0.0123941,7574.83,0.0536347,"varying","MCMC"
16850,0.0136958,0.0127283,8589.6,0.220127,"varying","MCMC"
16505.7,0.0145805,0.0133918,8860.03,0.133096,"varying","MCMC"
14413.2,0.0206585,0.0212611,6932.2,0.704867,"varying","MCMC"
14531.1,0.0205732,0.0181489,9128.36,0.302289,"varying","MCMC"
15915.7,0.0159303,0.0151458,8270.94,0.0661708,"varying","MCMC"
14488.4,0.0206054,0.0193346,8448.92,0.1529,"varying","MCMC"
14052.7,0.0223725,0.0206556,8573.87,0.632656,"varying","MCMC"
15421.7,0.0173047,0.0167541,7988.13,0.158707,"varying","MCMC"
16926.6,0.0134826,0.0125912,8457.65,0.820617,"varying","MCMC"
14830.2,0.0194946,0.0173276,9116.18,0.0407278,"varying","MCMC"
14780.5,0.0195738,0.0180921,8667.05,0.359069,"varying","MCMC"
14709.1,0.0195527,0.019874,7129.45,0.433966,"varying","MCMC"
11949.7,0.0339028,0.0309404,8219.92,0.303605,"varying","MCMC"
15980.8,0.0161299,0.01401,9601.82,0.489569,"varying","MCMC"
15958.4,0.0161084,0.0143004,9330.12,0.48346,"varying","MCMC"
18129.5,0.0108173,0.00999527,7692.15,0.758016,"varying","MCMC"
12461.6,0.0305367,0.0276075,8422.52,0.462311,"varying","MCMC"
16555.9,0.0145418,0.013153,9119.28,0.132817,"varying","MCMC"
16352.2,0.0145513,0.0142057,7449.06,0.137345,"varying","MCMC"
14261.5,0.0215914,0.0191371,9022.69,0.418454,"varying","MCMC"
14028.1,0.0224392,0.0211927,8318.46,0.650465,"varying","MCMC"
13747,0.0235901,0.0235481,7580.7,0.277511,"varying","MCMC"
14365.4,0.0209934,0.020491,7911.06,0.321602,"varying","MCMC"
14025.9,0.0223906,0.0218606,7899.93,0.523099,"varying","MCMC"
13349.5,0.0255857,0.0237123,8410.23,0.576079,"varying","MCMC"
17162.4,0.0127294,0.012112,7715.69,0.0554438,"varying","MCMC"
14554.6,0.0202974,0.0195268,8124.1,0.783796,"varying","MCMC"
14179.2,0.0218889,0.0197583,8828.5,0.537429,"varying","MCMC"
14091.2,0.0222403,0.0201822,8758.37,0.693828,"varying","MCMC"
13541.5,0.0246518,0.0228281,8454.05,0.654563,"varying","MCMC"
14310.2,0.021339,0.0195703,8687.99,0.0020823,"varying","MCMC"
13599.9,0.0243691,0.0227045,8403.26,0.320879,"varying","MCMC"
14129,0.0221302,0.0195159,9038.66,0.915272,"varying","MCMC"
17069.1,0.0130467,0.0123246,8074.77,0.776689,"varying","MCMC"
13369.4,0.0254819,0.0237261,8368.98,0.203518,"varying","MCMC"
12907.1,0.0279513,0.0244757,8780.41,0.619104,"varying","MCMC"
14217.4,0.0215728,0.0212198,7796.37,0.37426,"varying","MCMC"
13760.8,0.0236288,0.0220161,8429.49,0.640576,"varying","MCMC"
14160.2,0.0219424,0.0200865,8682.01,0.138121,"varying","MCMC"
12387.1,0.0309876,0.0288909,8158.76,0.253705,"varying","MCMC"
12831,0.0282866,0.0282924,7517.62,0.198444,"varying","MCMC"
15039.3,0.0186472,0.0174979,8495.84,0.034073,"varying","MCMC"
12804.4,0.028444,0.0282497,7600.19,0.797596,"varying","MCMC"
14606.6,0.0200795,0.0194901,7994.18,0.44864,"varying","MCMC"
12715.8,0.0290068,0.02658,8377.41,0.110166,"varying","MCMC"
14178.1,0.0218252,0.0204916,8405.61,0.466946,"varying","MCMC"
13819.1,0.0233518,0.0219974,8320.58,0.242698,"varying","MCMC"
15741.4,0.0163395,0.0158102,7946.97,0.944307,"varying","MCMC"
15550.6,0.0169411,0.0162785,8113.73,0.211677,"varying","MCMC"
14292.2,0.0213416,0.0202827,8270.67,0.000749969,"varying","MCMC"
13358.5,0.025531,0.0238908,8317.85,0.676645,"varying","MCMC"
13203.6,0.0263014,0.0250269,8122.51,0.115236,"varying","MCMC"
14082.9,0.0223087,0.0198062,8966.39,0.926937,"varying","MCMC"
14556.6,0.0204278,0.0184838,8875.46,0.45621,"varying","MCMC"
14022.9,0.022413,0.0217684,7970.4,0.475667,"varying","MCMC"
12484,0.0303771,0.0287528,8047.44,0.373922,"varying","MCMC"
13898.6,0.0229658,0.0221266,8065.35,0.484131,"varying","MCMC"
13510,0.0247927,0.0231517,8364.86,0.358644,"varying","MCMC"
14201,0.0215715,0.0218625,7301.5,0.238282,"varying","MCMC"
14610.7,0.0202196,0.0183836,8832.67,0.0831257,"varying","MCMC"
13051.6,0.0271365,0.0247861,8480.88,0.227244,"varying","MCMC"
14532.4,0.020276,0.0202964,7484.92,0.439104,"varying","MCMC"
14616.6,0.0199205,0.0201474,7265.34,0.0174056,"varying","MCMC"
14749,0.0194186,0.0196617,7206.11,0.185106,"varying","MCMC"
16560.3,0.0141216,0.0136011,7763.08,0.224272,"varying","MCMC"
12618.6,0.0295336,0.0292903,7597.51,0.35978,"varying","MCMC"
16258.2,0.0148486,0.0144347,7651.23,0.385973,"varying","MCMC"
15895.3,0.0157702,0.0155544,7417.43,0.467409,"varying","MCMC"
13088.4,0.026876,0.0264868,7718.29,0.405254,"varying","MCMC"
13687.2,0.0238608,0.0239176,7519.69,0.404045,"varying","MCMC"
17207.7,0.0129275,0.0119559,8614.8,0.745335,"varying","MCMC"
13918.6,0.0228348,0.0225645,7728.37,0.301441,"varying","MCMC"
14813.7,0.019057,0.0197868,6447.08,0.600278,"varying","MCMC"
14719.6,0.0197108,0.0188001,8251.72,0.892967,"varying","MCMC"
14988.2,0.0188293,0.0176026,8543.34,0.0599418,"varying","MCMC"
13007.9,0.027348,0.0257661,8189.04,0.618952,"varying","MCMC"
12706.1,0.0289894,0.0298471,7130.79,0.388533,"varying","MCMC"
13698,0.0238658,0.0230476,8018.67,0.0686485,"varying","MCMC"
13903.5,0.0229826,0.0216077,8353.84,0.0824939,"varying","MCMC"
14733,0.0196534,0.0188085,8204.4,0.497306,"varying","MCMC"
14220.7,0.0215839,0.0209825,7966.33,0.422289,"varying","MCMC"
15702,0.0165841,0.0156048,8469.82,0.0480924,"varying","MCMC"
14728.2,0.0197277,0.0184667,8503.37,0.466137,"varying","MCMC"
14715.8,0.0195635,0.0196923,7342.64,0.433322,"varying","MCMC"
15072.9,0.0184418,0.0178196,8053.48,0.631586,"varying","MCMC"
11737.9,0.0354252,0.0324631,8134.46,0.527405,"varying","MCMC"
13546.1,0.0245994,0.0233843,8182.73,0.873912,"varying","MCMC"
14716.3,0.0198327,0.0180879,8815.22,0.518961,"varying","MCMC"
13452,0.0251211,0.0224143,8774.22,0.0728054,"varying","MCMC"
13623.9,0.0242575,0.022583,8415.28,0.143459,"varying","MCMC"
15348.9,0.0175472,0.016933,8056.49,0.521209,"varying","MCMC"
15264.3,0.0179228,0.0167868,8534.78,0.304896,"varying","MCMC"
15307.9,0.0178995,0.0161765,9011.81,0.631815,"varying","MCMC"
16586.2,0.0141146,0.0135023,7953.4,0.39397,"varying","MCMC"
12007.7,0.0335172,0.0286361,8669.66,0.115523,"varying","MCMC"
14422.1,0.0209229,0.0190204,8801.57,0.000709074,"varying","MCMC"
17738.6,0.0116643,0.0108655,8031.31,0.811376,"varying","MCMC"
14392.3,0.020896,0.0203194,7966.37,0.0355976,"varying","MCMC"
14457.5,0.0205651,0.0206013,7480.95,0.34814,"varying","MCMC"
13956.5,0.0227271,0.0217112,8175.07,0.760562,"varying","MCMC"
16257.9,0.0150722,0.0141667,8450.45,0.28331,"varying","MCMC"
12185.6,0.0322795,0.0309285,7879.51,0.0819187,"varying","MCMC"
13094.4,0.0269032,0.0247513,8426.67,0.377047,"varying","MCMC"
13600.5,0.0244476,0.0212181,9039.25,0.190204,"varying","MCMC"
14110.5,0.0219713,0.0220858,7456.6,0.362247,"varying","MCMC"
15119.8,0.0184794,0.0167705,8933.99,0.362138,"varying","MCMC"
14419.5,0.0207146,0.0207509,7485.87,0.213624,"varying","MCMC"
14838.7,0.0192235,0.0187293,7928.5,0.929396,"varying","MCMC"
14806.5,0.0195452,0.0176045,8969.59,0.0680723,"varying","MCMC"
16915.1,0.0135715,0.0125679,8655.48,0.530937,"varying","MCMC"
15435.4,0.0172823,0.0166521,8075.36,0.613692,"varying","MCMC"
19440.2,0.00949483,0.00821199,9646.14,0.290707,"varying","MCMC"
14647,0.0200104,0.0188152,8438.58,0.283618,"varying","MCMC"
12777.9,0.0286065,0.0279863,7767.92,0.655934,"varying","MCMC"
13832,0.0232284,0.0228421,7794.42,0.00701682,"varying","MCMC"
12416.2,0.0308343,0.0268647,8674.03,0.847031,"varying","MCMC"
13579.8,0.0244586,0.0228814,8357.92,0.209922,"varying","MCMC"
16569.2,0.0140791,0.0135873,7691.68,0.398102,"varying","MCMC"
12903,0.0279316,0.0260452,8266.07,0.670685,"varying","MCMC"
16036.7,0.0157392,0.0145364,8771.42,0.346473,"varying","MCMC"
15184.4,0.0180599,0.0175071,7990.57,0.600038,"varying","MCMC"
15251.7,0.0180946,0.0162344,9090,0.107221,"varying","MCMC"
12886.1,0.0280466,0.0253725,8523.04,0.378195,"varying","MCMC"
13466.1,0.0249382,0.0246437,7712.47,0.265408,"varying","MCMC"
13259.1,0.0259949,0.0252666,7897.54,0.208694,"varying","MCMC"
15946.2,0.0156916,0.0153229,7672.72,0.0785802,"varying","MCMC"
12229.5,0.0320318,0.0273176,8752.82,0.559743,"varying","MCMC"
12699,0.0291315,0.0254401,8740.92,0.11557,"varying","MCMC"
15017.8,0.0186421,0.0179356,8125.64,0.312726,"varying","MCMC"
15349.7,0.0175543,0.0168989,8099.24,0.211725,"varying","MCMC"
13643.3,0.0240704,0.0240703,7554.75,0.70446,"varying","MCMC"
14660.3,0.0200494,0.0181506,8888.3,0.93069,"varying","MCMC"
15964.1,0.0160518,0.014406,9187.87,0.486895,"varying","MCMC"
14694.6,0.0197822,0.0190065,8146.42,0.465551,"varying","MCMC"
12720.4,0.0290083,0.0253043,8754.91,0.378915,"varying","MCMC"
15842.6,0.0161152,0.0153859,8199.68,0.251787,"varying","MCMC"
13984.3,0.0225712,0.0220149,7911.85,4.35244e-05,"varying","MCMC"
14119.7,0.0220856,0.0204934,8530.4,0.766604,"varying","MCMC"
13659.4,0.0240992,0.0223229,8472.44,0.497733,"varying","MCMC"
13183.5,0.026463,0.0235889,8716.2,0.495167,"varying","MCMC"
14179.3,0.0218916,0.019728,8844.88,0.537549,"varying","MCMC"
12639.6,0.029458,0.0267749,8425.4,0.00987178,"varying","MCMC"
15314.4,0.0175296,0.0174168,7470.06,0.189742,"varying","MCMC"
14214.1,0.0215821,0.02127,7767.36,0.764813,"varying","MCMC"
13938.2,0.0228204,0.0216105,8276.46,0.0134364,"varying","MCMC"
15237.4,0.0178845,0.0173469,7975.62,0.113891,"varying","MCMC"
12894.4,0.0280086,0.0250268,8623.8,0.224062,"varying","MCMC"
11695.7,0.0357521,0.0305513,8564.92,0.375012,"varying","MCMC"
13680.1,0.0239803,0.0226213,8285.41,0.446664,"varying","MCMC"
15519.6,0.0170393,0.0163573,8134.28,0.048408,"varying","MCMC"
13765,0.0236497,0.0213801,8728.58,0.640558,"varying","MCMC"
13132.7,0.0267176,0.0240948,8607.82,0.43862,"varying","MCMC"
14644.1,0.0201444,0.0179278,9065.25,0.0185005,"varying","MCMC"
14823.9,0.0191721,0.0192653,7353.44,0.0461801,"varying","MCMC"
15416,0.0174984,0.0161681,8736.23,0.693717,"varying","MCMC"
15411.2,0.0173908,0.016618,8222.94,0.881857,"varying","MCMC"
13982,0.0224986,0.0229011,7251.26,0.510833,"varying","MCMC"
13682.2,0.0239788,0.0224791,8352.69,0.29805,"varying","MCMC"
15526.7,0.0170079,0.0163643,8091.93,0.56559,"varying","MCMC"
13902.6,0.0229424,0.0221793,8022.96,0.194755,"varying","MCMC"
12927.1,0.0278276,0.0248824,8626.67,0.56256,"varying","MCMC"
15063.2,0.0185896,0.0173161,8597.61,0.711561,"varying","MCMC"
14510.3,0.0205561,0.0189915,8636.62,0.66808,"varying","MCMC"
13443.8,0.0250654,0.0244147,7891.35,0.33271,"varying","MCMC"
15507.3,0.0172468,0.0158335,8832.39,0.629173,"varying","MCMC"
15812.6,0.0163671,0.0150456,8835.94,0.542087,"varying","MCMC"
17164.5,0.0130319,0.0120387,8655.07,0.658332,"varying","MCMC"
14693.9,0.0198468,0.0186089,8479.03,0.111524,"varying","MCMC"
14694.4,0.019709,0.0194367,7733.63,0.279299,"varying","MCMC"
18054.1,0.0114673,0.010303,9099.21,0.14712,"varying","MCMC"
12893.8,0.0280223,0.024641,8745.77,0.333572,"varying","MCMC"
14732.4,0.0194606,0.0198056,7091.54,0.375084,"varying","MCMC"
12917.5,0.0278774,0.0250408,8588.09,0.651727,"varying","MCMC"
12838.9,0.0282018,0.0295949,6833.98,0.143729,"varying","MCMC"
17131.1,0.0129552,0.012174,8206.22,0.708837,"varying","MCMC"
17749,0.0114514,0.0107389,7477.61,0.00728824,"varying","MCMC"
19065.8,0.00956968,0.00851939,8473.38,0.503435,"varying","MCMC"
15002.4,0.0186874,0.018018,8091.54,0.0236097,"varying","MCMC"
16115.2,0.0152378,0.0148258,7697.72,0.208077,"varying","MCMC"
12961.4,0.0275588,0.027421,7591.77,0.481053,"varying","MCMC"
16507.5,0.0142125,0.0137581,7630.52,0.289777,"varying","MCMC"
12838.6,0.0282984,0.0261674,8327.37,0.89885,"varying","MCMC"
13427.5,0.0253185,0.020806,9381.04,0.51941,"varying","MCMC"
14831.4,0.0192242,0.0188825,7791.42,0.271247,"varying","MCMC"
12505.2,0.0302963,0.0257862,8853.79,0.53516,"varying","MCMC"
15144.7,0.0182906,0.0172157,8458.54,0.48041,"varying","MCMC"
12772.3,0.0287021,0.0253917,8667.7,0.329976,"varying","MCMC"
13927.8,0.0229881,0.0200087,9102.98,0.167915,"varying","MCMC"
16105.3,0.0150868,0.0149746,7011.19,0.213487,"varying","MCMC"
14682.5,0.0196982,0.0197681,7411.29,0.140436,"varying","MCMC"
13703.9,0.023821,0.0232886,7865.56,0.518409,"varying","MCMC"
13733.8,0.0236821,0.0231717,7856.78,0.0297884,"varying","MCMC"
14882.4,0.019238,0.0176565,8765.68,0.155731,"varying","MCMC"
13808.2,0.0233899,0.0222,8234.45,0.296674,"varying","MCMC"
13033.6,0.0272198,0.0252907,8324.88,0.470251,"varying","MCMC"
15161.2,0.0183066,0.0168453,8767.41,0.455926,"varying","MCMC"
